productId	standardCode	standard
Ostomy_skin_barriers_or_protective_care_kits	42312105	UNSPSC
Ostomy_starter_kits	42312110	UNSPSC
Ostomy_wafers_or_discs_or_seals	42312107	UNSPSC
Ostreiculture	70101902	UNSPSC
Ostrich_-_PreparedProcessed	10005779	GS1
Ostrich_-_UnpreparedUnprocessed	10005798	GS1
Ostrich_hatching_eggs	10102105	UNSPSC
Ostrich_minimally_processed_with_additions	50111554	UNSPSC
Ostrich_minimally_processed_without_additions	50111553	UNSPSC
Ostrich_processed_with_additions	50112045	UNSPSC
Ostrich_processed_without_additions	50112044	UNSPSC
Otc_test_sample_collection_systems_for_drugs_of_abuse_testing	41191503	UNSPSC
Otenzepad	51151655	UNSPSC
Oteracil	51111648	UNSPSC
Other_agave_hemp_plants_(Agave_letonae)	10006874	GS1
Other_Bar_and_Wine_Accessories	10007254	GS1
Other_Bouquets	10006771	GS1
Other_buffers	12161703	UNSPSC
Other_cementing_services	71121025	UNSPSC
Other_counseling	85911003	UNSPSC
Other_electroconvulsive_therapy	85911105	UNSPSC
Other_enzymes	41141627	UNSPSC
Other_Flatware_(Non_Disposable)	10007269	GS1
Other_lift_systems	71121811	UNSPSC
Other_Melons	10006348	GS1
Other_metal_flange	40142709	UNSPSC
Other_Metal_Pipe_Bursting_Disc	40173911	UNSPSC
Other_metals_check_valve	40141682	UNSPSC
Other_metals_forged_pipe_fitting	40142705	UNSPSC
Other_Parts_for_Brake_Systems	10006388	GS1
Other_production_logging_services	71112023	UNSPSC
Other_Sauces_DippingCondimentsSavoury_ToppingsSavoury_SpreadsMarinades_(Frozen)	10000577	GS1
Other_Sauces_DippingCondimentsSavoury_ToppingsSavoury_SpreadsMarinades_(Perishable)	10000054	GS1
Other_Sauces_DippingCondimentsSavoury_ToppingsSavoury_SpreadsMarinades_(Shelf_Stable)	10000280	GS1
Other_seismic_services	71112324	UNSPSC
Other_Slickline_Tools	20122331	UNSPSC
Other_specified_central_auditory_processing_assessment	85902913	UNSPSC
Other_well_fracturing_services	71131015	UNSPSC
Otilonium	51151656	UNSPSC
Otolaryngological_surgical_instrument_sets	42294210	UNSPSC
Otolaryngological_surgical_instruments	42296807	UNSPSC
Otologic_implants	42295534	UNSPSC
Otological_instrument_accessories	42143529	UNSPSC
Otological_instruments	42143513	UNSPSC
Otoscope_speculums	42182015	UNSPSC
Ouchterlony_agar_plate	41181606	UNSPSC
Outdoor_benches	56101605	UNSPSC
Outdoor_Bins	10003314	GS1
Outdoor_carpeting	30161711	UNSPSC
Outdoor_chairs	56101602	UNSPSC
Outdoor_fiber_optics_cable	26121637	UNSPSC
Outdoor_field_sport_clubs	94121504	UNSPSC
Outdoor_GamesPlay_Structures_Other	10005180	GS1
Outdoor_Heaters_(Non_Powered)	10003324	GS1
Outdoor_Heaters_(Powered)	10003323	GS1
Outdoor_LampsTorchesLanterns_-_Non_Powered	10005216	GS1
Outdoor_LampsTorchesLanterns_-_Powered	10005215	GS1
Outdoor_lighting_accessories	39111616	UNSPSC
Outdoor_Loungers	10003243	GS1
Outdoor_Play_Structures	10005182	GS1
Outdoor_sconce	39111620	UNSPSC
Outdoor_Swing_Benches	10003249	GS1
Outdoor_swings	56101604	UNSPSC
Outdoor_tables_or_picnic_tables	56101603	UNSPSC
Outdoor_umbrellas	56101601	UNSPSC
Outlet_box	39121308	UNSPSC
Outplacement_services	80111507	UNSPSC
Output_stackers	44101729	UNSPSC
Output_transformer	32101533	UNSPSC
Outrigger_splint_kits	42241901	UNSPSC
Outrigger_splint_parts	42241902	UNSPSC
Outside_broadcasting_van	25101931	UNSPSC
Outside_clothes_dryer	56101607	UNSPSC
Outside_plant_coaxial_cable	26121631	UNSPSC
Outside_plant_communications_cable	26121632	UNSPSC
Outside_plant_telecommunications_cable	26121633	UNSPSC
Ova_eggplant_purees	50483514	UNSPSC
Ova_eggplants	50403514	UNSPSC
Oval-leaved_bilberries	50302104	UNSPSC
Oval-leaved_bilberry_purees	50382504	UNSPSC
Ovarian_adnexal_mass_assessment_score_test_system_tests	41181947	UNSPSC
Oven_baked_glass_or_ceramic_paint	60121219	UNSPSC
Oven_hardening_clay_or_modeling_compounds	60124321	UNSPSC
Ovens	10001950	GS1
Over_draft_protection	64101704	UNSPSC
Over_neck_bolt	31161634	UNSPSC
Over_the_counter_denture_repair_kits	42152522	UNSPSC
Over_the_rainbow_structured_product	64111905	UNSPSC
OverallsBodysuits	10001332	GS1
Overbed_table_accessories	42191818	UNSPSC
Overbed_tables	42191801	UNSPSC
Overburden_removal	71101706	UNSPSC
Overground_engineering_for_communication_equipment	72151607	UNSPSC
Overhaul_by_exchange_services	73152120	UNSPSC
Overhead_bills	60102906	UNSPSC
Overhead_coins	60102907	UNSPSC
Overhead_crane	24101653	UNSPSC
Overhead_line_link_fitting	39122116	UNSPSC
Overhead_projector_or_video_trolleys	45111617	UNSPSC
Overhead_projectors	45111607	UNSPSC
Overhead_Projectors	10005445	GS1
Overhead_stirrers	41103810	UNSPSC
Overhead_track_conveyor	24101750	UNSPSC
Overhung_Pumps	10008340	GS1
Overlaminate_label	55121623	UNSPSC
Overload_relay	39122330	UNSPSC
Overnight_ship_cruises	78111702	UNSPSC
Overpass	95121631	UNSPSC
Overshot_control	20121718	UNSPSC
Overshot_extension	20121710	UNSPSC
Overshot_grapple	20121717	UNSPSC
Overshot_packer	20121719	UNSPSC
Overshot_parts_and_accessories	20121720	UNSPSC
Overshots	20121706	UNSPSC
Ovine_(Sheep)	10005465	GS1
Ovine_rinderpest_or_peste_des_petit_ruminants_vaccines	51204205	UNSPSC
Owen_t_plum_purees	50386355	UNSPSC
Owen_t_plums	50305855	UNSPSC
Owner_or_user_manuals	55101521	UNSPSC
Oxabolone	51182040	UNSPSC
Oxabolone_cipionate	51182063	UNSPSC
Oxabrexine	51293901	UNSPSC
Oxaceprol	51383102	UNSPSC
Oxacillin	51283505	UNSPSC
Oxacillin_sodium	51283516	UNSPSC
Oxacillin_sodium_anhydrous	51283517	UNSPSC
Oxaflozane	51294205	UNSPSC
Oxaflozane_hydrochloride	51294210	UNSPSC
Oxaflumazine	51332813	UNSPSC
Oxalate	41141823	UNSPSC
Oxalate_test_system	41142031	UNSPSC
Oxaliplatin	51112705	UNSPSC
Oxametacin_or_oxamethacin	51383505	UNSPSC
Oxamniquine	51453201	UNSPSC
Oxandrolone	51182041	UNSPSC
Oxantel	51453102	UNSPSC
Oxantel_embonate	51453106	UNSPSC
Oxantel_pamoate	51453107	UNSPSC
Oxaprozin	51384515	UNSPSC
Oxarbazole	51161543	UNSPSC
Oxatomide	51313107	UNSPSC
Oxazepam	51401542	UNSPSC
Oxazorone	51172017	UNSPSC
Oxcarbazepine	51141522	UNSPSC
Oxedrine	51162731	UNSPSC
Oxeladin	51162641	UNSPSC
Oxeladin_citrate	51162642	UNSPSC
Oxepinac	51381802	UNSPSC
Oxetacaine_or_oxethazaine	51271615	UNSPSC
Oxetacillin	51283423	UNSPSC
Oxetorone	51142422	UNSPSC
Oxfendazole	51451604	UNSPSC
Oxfendazole_sulfone	51451613	UNSPSC
Oxgyen_plant_pressure_swing_absorption_(PSA)	42271731	UNSPSC
Oxheart_Cabbageplants_(Brassica_Oleracea_var._Capitata_F._Conica)	10007527	GS1
Oxibendazole	51451605	UNSPSC
Oxibetaine	51285505	UNSPSC
Oxiconazole	51302323	UNSPSC
Oxiconazole_nitrate	51302340	UNSPSC
Oxidase_screening_test_for_gonorrhea	41171612	UNSPSC
Oxidation_ditch	47101570	UNSPSC
Oxidation_reduction_tester	41113051	UNSPSC
Oxifungin	51302101	UNSPSC
Oxifungin_hydrochloride	51302103	UNSPSC
Oxilofrine	51391733	UNSPSC
Oximes	12352126	UNSPSC
Oximonam	51282115	UNSPSC
Oximonam_sodium	51282134	UNSPSC
Oxindanac	51382701	UNSPSC
Oxiperomide	51332304	UNSPSC
Oxipurinol_or_oxypurinol	51192013	UNSPSC
Oxiracetam	51142658	UNSPSC
Oxisopred	51422510	UNSPSC
Oxitriptan	51291907	UNSPSC
Oxitropium	51393701	UNSPSC
Oxitropium_bromide	51393703	UNSPSC
Oxolamine	51381904	UNSPSC
Oxolamine_citrate	51381907	UNSPSC
Oxolamine_hydrochloride	51381908	UNSPSC
Oxolamine_phosphate	51381909	UNSPSC
Oxolinic_acid	51282935	UNSPSC
Oxomemazine	51312101	UNSPSC
Oxomemazine_hydrochloride	51312109	UNSPSC
Oxprenoate	51432509	UNSPSC
Oxprenolol	51263129	UNSPSC
Oxprenolol_hydrochloride	51263170	UNSPSC
Oxybenzonepadimate_o	51242301	UNSPSC
Oxybenzonepadimate_opara-aminobenzoic_acidsd_alcohol_40	51242311	UNSPSC
Oxybenzonepadimate_osd_alcohol_40	51242312	UNSPSC
Oxybenzonepara-aminobenzoic_acid	51242313	UNSPSC
Oxybenzonepetrolatum	51242314	UNSPSC
Oxybuprocaine_hydrochloride	51271919	UNSPSC
Oxybutynin	51151657	UNSPSC
Oxychlorosene_sodium	51472503	UNSPSC
Oxycinchophen	51203604	UNSPSC
Oxyclozanide_or_zanil	51451908	UNSPSC
Oxycodone	51372108	UNSPSC
Oxycodone_hydrochloride	51372127	UNSPSC
Oxycodone_terephthalate	51372128	UNSPSC
Oxydipentonium	51152042	UNSPSC
Oxydipentonium_chloride	51152066	UNSPSC
Oxyfedrine	51411606	UNSPSC
Oxyfedrine_hydrochloride	51411615	UNSPSC
Oxyfenamate_or_hydroxyphenamate	51331601	UNSPSC
Oxygen_air_blenders	42271703	UNSPSC
Oxygen_compound_gases	12142116	UNSPSC
Oxygen_concentrator_filters	42271721	UNSPSC
Oxygen_concentrators	42271702	UNSPSC
Oxygen_delivery_connectors_or_adapters	42271705	UNSPSC
Oxygen_filling_cart	25191546	UNSPSC
Oxygen_flow_modulator_sets	42271928	UNSPSC
Oxygen_gas_analyzers	41113110	UNSPSC
Oxygen_generators	47101513	UNSPSC
Oxygen_insufflator_accessories	42271726	UNSPSC
Oxygen_insufflators	42271719	UNSPSC
Oxygen_O	12141904	UNSPSC
Oxygen_scavengers	12163802	UNSPSC
Oxygen_sensor_wiring_harness	26121710	UNSPSC
Oxygen_sensors	41111924	UNSPSC
Oxygen_tents	42271723	UNSPSC
Oxygen_therapy_delivery_system_product_accessories_or_supplies	42271727	UNSPSC
Oxygen_therapy_delivery_system_products	42271718	UNSPSC
Oxygen_timers	42271704	UNSPSC
Oxygen_uptake_computers	42271722	UNSPSC
Oxymesterone	51182042	UNSPSC
Oxymetazoline	51162732	UNSPSC
Oxymetholone	51182036	UNSPSC
Oxymorphone	51372109	UNSPSC
Oxymorphone_hydrochloride	51372129	UNSPSC
Oxypertine	51294408	UNSPSC
Oxypertine_hydrochloride	51294420	UNSPSC
Oxyphenbutazone	51384609	UNSPSC
Oxyphenbutazone_anhydrous	51384629	UNSPSC
Oxyphenbutazone_piperazine	51384630	UNSPSC
Oxyphencyclimine_hydrochloride	51172177	UNSPSC
Oxyphencyclimine_or_oxyphencyclimine_hydrochloride	51172143	UNSPSC
Oxyphenisatin_or_oxyphenisatine	51171639	UNSPSC
Oxyphenonium	51151658	UNSPSC
Oxyquinoline	51473013	UNSPSC
Oxyridazine	51332818	UNSPSC
Oxytetracycline	51284014	UNSPSC
Oxytetracycline_anhydrous	51284036	UNSPSC
Oxytetracycline_calcium	51284037	UNSPSC
Oxytetracycline_dihydrate	51284038	UNSPSC
Oxytetracycline_hydrochloride	51284039	UNSPSC
Oxytetracyclinephenazopyridinesulfamethizole	51102869	UNSPSC
Oxytetracyclinepolymyxin_b	51102862	UNSPSC
Oxytocin	51182203	UNSPSC
Oxytocin_citrate	51182223	UNSPSC
Oyster_knives	52151653	UNSPSC
Oyster_Mushroom_Funghi_(Pleurotus_Ostreatus)	10007718	GS1
Oyster_mushroom_purees	50484811	UNSPSC
Oyster_mushrooms	50404811	UNSPSC
Oyster_Mushrooms	10006031	GS1
Ozagrel	51131736	UNSPSC
Ozagrel_hydrochloride	51131751	UNSPSC
Ozagrel_hydrochloride_hydrate	51131752	UNSPSC
Ozagrel_sodium	51131753	UNSPSC
Ozark_gold_apple_purees	50381960	UNSPSC
Ozark_gold_apples	50301560	UNSPSC
Ozone_analyzers	41113111	UNSPSC
Ozone_depletion_monitoring_services	77121509	UNSPSC
Ozone_environmental_chamber	41103420	UNSPSC
Ozone_filters	44101708	UNSPSC
Ozone_generator	49241708	UNSPSC
Ozone_generator_for_air_cleaning	40161606	UNSPSC
Ozone_protection_services	77111502	UNSPSC
Ozone_sterilizer	42281543	UNSPSC
Ozone_water_treatment_equipment	47101541	UNSPSC
P_trap	40142513	UNSPSC
P53_tests	41181933	UNSPSC
PABX_system	43221532	UNSPSC
Pacemaker	42330209	UNSPSC
Pachira_Aquatica_-_Live_Plants	10006681	GS1
Pacific_rose_apple_purees	50381961	UNSPSC
Pacific_rose_apples	50301561	UNSPSC
PacifiersTeething_Rings	10000504	GS1
Package_design_services	82141506	UNSPSC
Package_stops	24101710	UNSPSC
Packaged_Water_-_Flavoured	10008410	GS1
Packaged_Water_-_Unflavoured	10000232	GS1
Packaged_water_treatment_systems	47101522	UNSPSC
Packaging_boxes	24121503	UNSPSC
Packaging_carton	24121511	UNSPSC
Packaging_case	24121513	UNSPSC
Packaging_compactors	24102108	UNSPSC
Packaging_equipment_maintenance_and_repair_service	73152104	UNSPSC
Packaging_films	24141514	UNSPSC
Packaging_hoppers	23152904	UNSPSC
Packaging_labels	55121609	UNSPSC
Packaging_machinery_supplies	23152907	UNSPSC
Packaging_of_agricultural_by_products_services	73151602	UNSPSC
Packaging_of_non_food_products_services	73151603	UNSPSC
Packaging_of_pharmaceuticals_services	73151604	UNSPSC
Packaging_paper	14121504	UNSPSC
Packaging_plant_proprietary_parts_and_accessories	24111838	UNSPSC
Packaging_pouches_or_bags	24121502	UNSPSC
Packaging_tape	31201517	UNSPSC
Packaging_testing_tool	60106611	UNSPSC
Packaging_trays	24121509	UNSPSC
Packaging_vacuum	23152903	UNSPSC
PackagingStorage_Services	10007593	GS1
Packed_columns	23201002	UNSPSC
Packed_lubricants_and_greases_warehousing	78131809	UNSPSC
Packed_products_transport	78101811	UNSPSC
Packed_red_blood_cells_for_transfusion	41132001	UNSPSC
Packer_pulling_tools	20121418	UNSPSC
Packer_running_tools	20121419	UNSPSC
Packers_or_tubing_anchors	20111702	UNSPSC
Packhams_triumph_pear_purees	50385933	UNSPSC
Packhams_triumph_pears	50305433	UNSPSC
Packing_absorbents	24141512	UNSPSC
Packing_hooks	27112505	UNSPSC
Packing_inspection_services	78141601	UNSPSC
Packing_of_abdominal_wall_using_packing_material	85802244	UNSPSC
Packing_of_anorectal_region_using_packing_material	85802506	UNSPSC
Packing_of_back_using_packing_material	85802423	UNSPSC
Packing_of_chest_wall_using_packing_material	85802424	UNSPSC
Packing_of_ear_using_packing_material	85802101	UNSPSC
Packing_of_face_using_packing_material	85802138	UNSPSC
Packing_of_female_genital_tract_using_packing_material	85802505	UNSPSC
Packing_of_head_using_packing_material	85802139	UNSPSC
Packing_of_left_finger_using_packing_material	85801601	UNSPSC
Packing_of_left_foot_using_packing_material	85801602	UNSPSC
Packing_of_left_hand_using_packing_material	85801603	UNSPSC
Packing_of_left_inguinal_region_using_packing_material	85802242	UNSPSC
Packing_of_left_lower_arm_using_packing_material	85801604	UNSPSC
Packing_of_left_lower_extremity_using_packing_material	85802240	UNSPSC
Packing_of_left_lower_leg_using_packing_material	85801605	UNSPSC
Packing_of_left_thumb_using_packing_material	85801606	UNSPSC
Packing_of_left_toe_using_packing_material	85801607	UNSPSC
Packing_of_left_upper_arm_using_packing_material	85801608	UNSPSC
Packing_of_left_upper_extremity_using_packing_material	85801609	UNSPSC
Packing_of_left_upper_leg_using_packing_material	85801610	UNSPSC
Packing_of_mouth_and_pharynx_using_packing_material	85802508	UNSPSC
Packing_of_nasal_region_using_packing_material	85802507	UNSPSC
Packing_of_neck_using_packing_material	85802137	UNSPSC
Packing_of_right_finger_using_packing_material	85801611	UNSPSC
Packing_of_right_foot_using_packing_material	85801612	UNSPSC
Packing_of_right_hand_using_packing_material	85801613	UNSPSC
Packing_of_right_inguinal_region_using_packing_material	85802243	UNSPSC
Packing_of_right_lower_arm_using_packing_material	85801614	UNSPSC
Packing_of_right_lower_extremity_using_packing_material	85802241	UNSPSC
Packing_of_right_lower_leg_using_packing_material	85801615	UNSPSC
Packing_of_right_thumb_using_packing_material	85801616	UNSPSC
Packing_of_right_toe_using_packing_material	85801617	UNSPSC
Packing_of_right_upper_arm_using_packing_material	85801618	UNSPSC
Packing_of_right_upper_extremity_using_packing_material	85801619	UNSPSC
Packing_of_right_upper_leg_using_packing_material	85801620	UNSPSC
Packing_of_urethra_using_packing_material	85802504	UNSPSC
Packing_peanuts	24141606	UNSPSC
Packing_Plant	24102502	UNSPSC
Packing_plant_site	95101706	UNSPSC
Packing_strips_for_wound_care	42312403	UNSPSC
Packings	31181701	UNSPSC
Paclitaxel	51111904	UNSPSC
Paclitaxel_ceribate	51111913	UNSPSC
Paclitaxel_poliglumex	51111910	UNSPSC
Pacrinolol	51263130	UNSPSC
Pad_mount_transformer	39121030	UNSPSC
Pad_or_keyhole_saw	27111549	UNSPSC
Pad_printer	45101514	UNSPSC
Pad_printing_cliché	45101516	UNSPSC
Paddles	25111904	UNSPSC
Padimate_opetrolatum	51242315	UNSPSC
Padlocks	46171501	UNSPSC
Paella_Makers_(Powered)	10001989	GS1
Paeonia_-_Cut_Flowers	10006503	GS1
Paeonia_-_Live_Plants	10006682	GS1
Pafenolol	51263131	UNSPSC
Page_mandarin_orange_purees	50384831	UNSPSC
Page_mandarin_oranges	50304431	UNSPSC
Page_or_bar_magnifier	44101731	UNSPSC
Page_turners_for_the_physically_challenged	42212110	UNSPSC
Pager_access_equipment	43221717	UNSPSC
Pager_Administration_Service	81161705	UNSPSC
Pager_core_equipment	43221716	UNSPSC
Pager_modules_or_accessories	43191622	UNSPSC
Pager_Support_Service	81161706	UNSPSC
Pagers	10001199	GS1
Pagers	43191502	UNSPSC
Paging_controllers	43223211	UNSPSC
Paging_services	83111604	UNSPSC
Paging_terminals	43223212	UNSPSC
Pagoclone	51402201	UNSPSC
Pagodas_(LawnGarden)	10003416	GS1
Pail_or_canteen	49121516	UNSPSC
Pain_assessment	85903901	UNSPSC
Pain_assessment_using_other_equipment	85903902	UNSPSC
Pain_Relief_(Powered)	10000853	GS1
Pain_Relief_Products_Other	10000854	GS1
Pain_Relief_Products_Variety_Packs	10000858	GS1
Paint_AdditivesEnhancers	10005655	GS1
Paint_application_system	23153501	UNSPSC
Paint_Applicators_(Non_Powered)	10005654	GS1
Paint_Applicators_(Powered)	10005653	GS1
Paint_aprons	60121242	UNSPSC
Paint_booth_repair	23153502	UNSPSC
Paint_brushes	31211904	UNSPSC
Paint_chain_board	56131605	UNSPSC
Paint_coating_test_equipment	41113334	UNSPSC
Paint_color_center_component	56131604	UNSPSC
Paint_color_fan_deck	56131606	UNSPSC
Paint_concealment_force_tester	41113324	UNSPSC
Paint_cups_or_bottles	60121239	UNSPSC
Paint_driers	31211603	UNSPSC
Paint_extenders	31211604	UNSPSC
Paint_filters	40161524	UNSPSC
Paint_fixture_or_mask	31211918	UNSPSC
Paint_grain_measuring_instrument	41113326	UNSPSC
Paint_markers	60121508	UNSPSC
Paint_mitts	31211910	UNSPSC
Paint_mixers	31211905	UNSPSC
Paint_nozzles	31211913	UNSPSC
Paint_or_varnish_cans	24121802	UNSPSC
Paint_or_varnish_removers	31211801	UNSPSC
Paint_or_varnish_strippers	31211802	UNSPSC
Paint_or_varnish_thinners	31211803	UNSPSC
Paint_pans	60121252	UNSPSC
Paint_plant_layout_or_engineering	23153504	UNSPSC
Paint_pots_for_paint_storage_or_mixing	60121238	UNSPSC
Paint_Protection_Films_(Automotive)	10002906	GS1
Paint_robots	23153201	UNSPSC
Paint_roller_covers	31211917	UNSPSC
Paint_rollers	31211906	UNSPSC
Paint_sprayers	31211908	UNSPSC
Paint_strainers	31211915	UNSPSC
Paint_stripper	22101632	UNSPSC
Paint_systems_ovens	23153503	UNSPSC
Paint_tester	41113321	UNSPSC
Paint_tray_liners	31211916	UNSPSC
Paint_trays	31211909	UNSPSC
Painted_injection_molding	31143201	UNSPSC
Painted_or_coated_exterior_flooring	30122003	UNSPSC
Painters_services	82151501	UNSPSC
Painting	86131502	UNSPSC
Painting_Masking_PaperFilm	10005724	GS1
Painting_Other	10002505	GS1
Painting_services	73181104	UNSPSC
Painting_Variety_Packs	10002504	GS1
Paintings	10002240	GS1
Paintings	60121001	UNSPSC
Paints_or_varnishes_or_lacquers_production_services	73101611	UNSPSC
PaintStain_Strainers	10005706	GS1
PaintVarnish_RemoversCleaners	10002501	GS1
Pak_Choi	10006145	GS1
Pak_Choyplants_(Brassica_Chinensis)	10007785	GS1
Palbociclib	51112021	UNSPSC
Paleleaf_barberries	50301801	UNSPSC
Paleleaf_barberry_purees	50382201	UNSPSC
Paleontologic_study_service	93141716	UNSPSC
Palette_knives	60121231	UNSPSC
Palettes_for_paint_or_ink_mixing	60121237	UNSPSC
Palifermin	51112102	UNSPSC
Palillo_banana_purees	50382116	UNSPSC
Palillo_bananas	50301716	UNSPSC
Palinavir	51343202	UNSPSC
Paliperidone	51332003	UNSPSC
Paliperidone_palmitate	51332006	UNSPSC
Palivizumab	51201574	UNSPSC
Palla_rossa_zorzi_precoce_endive_purees	50483607	UNSPSC
Palla_rossa_zorzi_precoce_endives	50403607	UNSPSC
Palladium	11101718	UNSPSC
Palladium_acetate	12352141	UNSPSC
Palladium_Pd	12141733	UNSPSC
Pallar_seed_or_seedlings	10151544	UNSPSC
Pallet_ConvertersFrames	10005857	GS1
Pallet_lifting_device	24101675	UNSPSC
Pallet_trucks	24101505	UNSPSC
Palletized_cargo_storage	78131601	UNSPSC
Palletizers	24102105	UNSPSC
Pallets	10005854	GS1
Palm_allergenic_extracts	41181858	UNSPSC
Palm_hearts	50407048	UNSPSC
Palm_Hearts	10006136	GS1
Palm_hearts_purees	50486848	UNSPSC
Palm_nuts_and_kernels_in_shell	50102501	UNSPSC
Palm_nuts_shelled	50102509	UNSPSC
Palm_trees	10161513	UNSPSC
Palmer_mango_purees	50385019	UNSPSC
Palmer_mangoes	50304519	UNSPSC
Palmolein_oil	50151517	UNSPSC
Palmyra_palmtrees_(Borassus)	10007112	GS1
Palo_de_rosa_tree_seed_or_cutting	10152028	UNSPSC
Palo_rosa_tree	10161539	UNSPSC
Palomino_grape_purees	50383937	UNSPSC
Palomino_grapes	50303637	UNSPSC
Palonidipine	51433910	UNSPSC
Palonosetron	51171822	UNSPSC
Palstein_apricot_purees	50382036	UNSPSC
Palstein_apricots	50301636	UNSPSC
Pamabrom	51191519	UNSPSC
Pamaquine	51101935	UNSPSC
