serviceId	standard	standardCode
EquipmentN.e.c.WithoutOperator	NAPCS	5813123
IndustrialMachineryN.e.c.WithoutOperator	NAPCS	5813123
EquipmentN.e.c.WithoutOperator	NAPCS	5813123
RentalServicesOfHomeAudiovisualEquipmentComponents	NAPCS	5814111
Accessories	NAPCS	5814111
RentalServicesOfHouseholdAppliances	NAPCS	5814112
RentalServicesOfHomeImprovementTools	NAPCS	5814121
Equipment	NAPCS	5814121
DoItYourselfTools	NAPCS	5814121
Equipment	NAPCS	5814121
RentalServicesOfFormalWearCostumes	NAPCS	5814131
Accessories	NAPCS	5814131
RentalServicesOfMoviesOnDigitalVideodiscDvdMagneticTape	NAPCS	5814141
Cassette	NAPCS	5814141
GamesOnDigitalVideodiscDvdMagneticTape	NAPCS	5814141
Cassette	NAPCS	5814141
RentalServicesOfHomeHealthCareEquipment	NAPCS	5814151
RentalServicesOfRecreationalGoods	NAPCS	5814161
Equipment	NAPCS	5814161
RentalServicesOfEquipmentForPartiesSocialEvents	NAPCS	5814171
OtherSocialEvents	NAPCS	5814171
RentalLeasingServicesOfHouseholdFurniture	NAPCS	5814181
Furnishings	NAPCS	5814181
OperatingLeasingServicesOfHouseholdFurniture	NAPCS	5814181
Furnishings	NAPCS	5814181
RentalLeasingServicesOfConsumerGoodsN.e.c.	NAPCS	5814191
OperatingLeasingServicesOfConsumerGoodsN.e.c.	NAPCS	5814191
ResidentialBuildingsOfFiveStoreys	NAPCS	6211111
MoreStoreys	NAPCS	6211111
SingleDetachedHouses	NAPCS	6211121
SemiDetachedHouses	NAPCS	6211122
RowHouses	NAPCS	6211123
DuplexesTriplexes	NAPCS	6211124
Quadruplexes	NAPCS	6211124
ResidentialBuildingsOfFewerThanFiveStoreysN.e.c.	NAPCS	6211125
FarmBuildings	NAPCS	6221111
ManufacturingPlants	NAPCS	6221121
AirportHangars	NAPCS	6221132
DataCentres	NAPCS	6221133
OtherIndustrialDepotsBuildings	NAPCS	6221139
ServiceBuildings	NAPCS	6221139
MineBuildingsForOreBeneficiation	NAPCS	6221141
MineSurfaceBuildingsExceptForOreBeneficiation	NAPCS	6221142
CommercialFoodPreparationBuildings	NAPCS	6221152
InstitutionalFoodPreparationBuildings	NAPCS	6221152
OtherIndustrialSites	NAPCS	6221159
BuildingsN.e.c.	NAPCS	6221159
HighRiseOfficeBuildingsNonMedical	NAPCS	6221212
LowRiseOfficeBuildingsNonMedical	NAPCS	6221213
GovernmentAdministrativeBuildingsStandAlone	NAPCS	6221214
ConsulateBuildingsStandAlone	NAPCS	6221215
EmbassyBuildingsStandAlone	NAPCS	6221215
BankBuildingsStandAlone	NAPCS	6221216
EnclosedShoppingMalls	NAPCS	6221222
Centres	NAPCS	6221222
StripMalls	NAPCS	6221223
StandAloneRetailBuildingsNonFood	NAPCS	6221224
StandAloneFoodStoresExceptRestaurants	NAPCS	6221225
Bars	NAPCS	6221225
BeverageStoresExceptRestaurants	NAPCS	6221225
Bars	NAPCS	6221225
AnchorStoresAttachedToMallCentre	NAPCS	6221226
ShoppingCentre	NAPCS	6221226
CommercialBays	NAPCS	6221227
ShoppingComplexesMultiStructureOutletMalls	NAPCS	6221228
OtherShoppingCentresPlazasN.e.c.	NAPCS	6221229
MallsN.e.c.	NAPCS	6221229
StoresN.e.c.	NAPCS	6221229
NonRefrigeratedWarehouses	NAPCS	6221231
RefrigeratedWarehousesStorageBuildings	NAPCS	6221232
ColdStorageBuildings	NAPCS	6221232
CrossDockingFacilities	NAPCS	6221233
DistributionCentres	NAPCS	6221234
ShippingCentres	NAPCS	6221234
HazardousMaterialHazmatWarehouses	NAPCS	6221235
PublicRentalStorageBuildings	NAPCS	6221236
InternetFulfillmentWarehouses	NAPCS	6221237
VehicleStorageWarehouses	NAPCS	6221238
OtherWarehousesN.e.c.	NAPCS	6221239
FullServiceRestaurants	NAPCS	6221241
DriveThroughFoodRestaurants	NAPCS	6221242
FastFoodRestaurants	NAPCS	6221242
Bakeries	NAPCS	6221243
Bars	NAPCS	6221244
Nightclubs	NAPCS	6221244
CoffeeShopsCafés	NAPCS	6221245
FoodCourts	NAPCS	6221246
ConcessionStands	NAPCS	6221247
OtherRestaurantsN.e.c.	NAPCS	6221249
Hotels	NAPCS	6221252
Motels	NAPCS	6221253
Lodges	NAPCS	6221254
Hostels	NAPCS	6221255
BedsByOwner	NAPCS	6221256
BreakfastsByOwner	NAPCS	6221256
ShortTermOvernightStaysFacilitiesExceptByOwner	NAPCS	6221257
OtherShortTermOvernightStaysFacilitiesN.e.c.	NAPCS	6221259
CommercialAirports	NAPCS	6221262
PrivateAirports	NAPCS	6221263
CargoAirports	NAPCS	6221264
BusStations	NAPCS	6221265
RailwayStations	NAPCS	6221266
MetroSubwayStations	NAPCS	6221267
FerryTerminals	NAPCS	6221268
CruiseTerminals	NAPCS	6221268
OtherTerminalsN.e.c.	NAPCS	6221269
CinemasArtTheatres	NAPCS	6221271
PerformingArtTheatres	NAPCS	6221271
ConventionCentres	NAPCS	6221272
Halls	NAPCS	6221272
OtherTheatresN.e.c.	NAPCS	6221273
OtherHallsN.e.c.	NAPCS	6221273
Stadiums	NAPCS	6221274
Arenas	NAPCS	6221275
OtherSportsFacilitiesWithSpectatorCapacity	NAPCS	6221276
RecreationalFacilitiesWithSpectatorCapacity	NAPCS	6221276
FitnessCentresGymsGymnasiums	NAPCS	6221277
IndoorPools	NAPCS	6221278
IndoorMultisportComplexesIndoorRecreationalFacilitiesN.e.c.	NAPCS	6221279
OtherIndoorRecreationalFacilitiesN.e.c.	NAPCS	6221279
StudentResidences	NAPCS	6221281
ReligiousResidences	NAPCS	6221283
Shelters	NAPCS	6221284
HalfwayHouses	NAPCS	6221285
OrphanagesHomes	NAPCS	6221286
GroupHomes	NAPCS	6221286
OtherCollectiveDwellingsN.e.c.	NAPCS	6221289
IndustrialLaboratoriesCentres	NAPCS	6221291
IndustrialDevelopmentCentres	NAPCS	6221291
ResearchCentres	NAPCS	6221291
DevelopmentCentres	NAPCS	6221291
PostOffices	NAPCS	6221292
CommunicationsBuildings	NAPCS	6221293
GasStationsChargingStations	NAPCS	6221294
ElectricChargingStations	NAPCS	6221294
VehicleRepairWorkshops	NAPCS	6221295
Garages	NAPCS	6221295
VehicleDealershipBuildings	NAPCS	6221296
CarwashBuildings	NAPCS	6221297
OtherServiceStationsN.e.c.	NAPCS	6221298
OtherCommercialBuildingsN.e.c.	NAPCS	6221299
Schools	NAPCS	6221312
PreschoolCentres	NAPCS	6221313
Universities	NAPCS	6221314
CommunityColleges	NAPCS	6221315
VocationalSchools	NAPCS	6221316
LaboratoriesCentresNonIndustrial	NAPCS	6221317
ResearchCentresNonIndustrial	NAPCS	6221317
InstitutionalDevelopmentCentre	NAPCS	6221318
InstitutionalTrainingCentre	NAPCS	6221318
OtherEducationalBuildings	NAPCS	6221319
GeneralMedicalHospitals	NAPCS	6221321
GeneralSurgicalHospitals	NAPCS	6221321
LongTermAcuteCareHospitals	NAPCS	6221322
CriticalAccessHospitals	NAPCS	6221323
CancerCentres	NAPCS	6221324
BehaviourCareFacilities	NAPCS	6221325
RehabilitationCentres	NAPCS	6221326
Hospitals	NAPCS	6221326
PsychiatricHospitals	NAPCS	6221327
PostAcuteCareHospitalsNursingFacilities	NAPCS	6221328
KilledNursingFacilities	NAPCS	6221328
OtherHospitalsN.e.c.	NAPCS	6221329
CommunityHealthCareCentres	NAPCS	6221331
Clinics	NAPCS	6221331
MedicalDaycareCentresOutpatient	NAPCS	6221332
ClinicalTreatmentCentres	NAPCS	6221333
RadiologyCentres	NAPCS	6221334
PathologyMedicineCentres	NAPCS	6221335
LaboratoryMedicineCentres	NAPCS	6221335
SpecimenCollectionCentres	NAPCS	6221336
EyeCareCentres	NAPCS	6221337
VeterinaryHospitals	NAPCS	6221338
OtherHealthCareBuildingsN.e.c.	NAPCS	6221339
NursingHomesCitizenHomes	NAPCS	6221341
SeniorCitizenHomes	NAPCS	6221341
AssistedDailyCareFacilities	NAPCS	6221342
AdultDaycareRespites	NAPCS	6221343
OtherAdultCareCentresN.e.c.	NAPCS	6221349
Museums	NAPCS	6221351
ArtGalleries	NAPCS	6221352
PublicArchives	NAPCS	6221353
Libraries	NAPCS	6221354
ArmouriesMilitaryDrillHalls	NAPCS	6221361
Fortifications	NAPCS	6221361
BarracksMilitaryHousingBases	NAPCS	6221362
MilitaryBases	NAPCS	6221362
OtherMilitaryHousingBases	NAPCS	6221362
MilitaryBases	NAPCS	6221362
BorderStations	NAPCS	6221363
CourtHousesOffices	NAPCS	6221364
CourtProbationOffices	NAPCS	6221364
YouthDetentionCentres	NAPCS	6221365
MunicipalDetentionCentres	NAPCS	6221365
Prisons	NAPCS	6221366
Penitentiaries	NAPCS	6221366
FireStations	NAPCS	6221367
PoliceStations	NAPCS	6221368
OtherPublicSafetyFacilities	NAPCS	6221369
ReligiousCentres	NAPCS	6221371
Mausoleums	NAPCS	6221372
FuneralHomes	NAPCS	6221373
CremationFacilities	NAPCS	6221374
MemorialSites	NAPCS	6221375
ChildcareCentres	NAPCS	6221382
OtherChildcareCentresN.e.c.	NAPCS	6221389
HistoricalSitesExceptBuildings	NAPCS	6221391
HistoricalBuildings	NAPCS	6221392
OtherInstitutionalBuildingsN.e.c.	NAPCS	6221399
HighwaysRoads	NAPCS	6231111
Streets	NAPCS	6231111
Bridges	NAPCS	6231121
Tunnels	NAPCS	6231131
EnclosedParkadesGarages	NAPCS	6231212
EnclosedParkingGarages	NAPCS	6231212
ParkingLots	NAPCS	6231213
RailwayTracks	NAPCS	6231221
Runways	NAPCS	6231231
OtherLandTransportationCivilEngineeringWorksN.e.c.	NAPCS	6231241
Seaports	NAPCS	6231311
Harbours	NAPCS	6231311
Marinas	NAPCS	6231321
Canals	NAPCS	6231331
Waterways	NAPCS	6231331
OtherMarineEngineeringWorks	NAPCS	6231341
ProductionFacilitiesInOilExtraction	NAPCS	6232111
GasExtraction	NAPCS	6232111
OilRefineries	NAPCS	6232121
NaturalGasProcessingPlants	NAPCS	6232122
Pipelines	NAPCS	6232211
OtherOilEngineeringWorks	NAPCS	6232311
GasEngineeringWorks	NAPCS	6232311
NaturalGasPowerPlants	NAPCS	6233111
CoalPowerPlants	NAPCS	6233111
OilPowerPlants	NAPCS	6233111
NuclearPowerPlants	NAPCS	6233112
HydroElectricPowerPlants	NAPCS	6233113
WindPowerPlants	NAPCS	6233114
SolarPowerPlants	NAPCS	6233114
OtherElectricPowerGeneratingPlants	NAPCS	6233115
PowerTransmissionNetworks	NAPCS	6233121
PowerDistributionNetworks	NAPCS	6233131
EnergyStorageSystems	NAPCS	6233141
TelecommunicationsTransmissionCablesExceptOpticalFibre	NAPCS	6234111
LinesExceptOpticalFibre	NAPCS	6234111
TelecommunicationsTransmissionOpticalFibreCables	NAPCS	6234112
TelecommunicationsTransmissionSupportStructures	NAPCS	6234113
OtherCommunicationsNetworks	NAPCS	6234114
WaterTowersStations	NAPCS	6235112
WaterPumpingStations	NAPCS	6235112
WaterFiltrationPlants	NAPCS	6235113
WaterTreatmentPlants	NAPCS	6235113
WaterSupplyEngineeringWorks	NAPCS	6235121
SewageTreatmentPlants	NAPCS	6235211
WastewaterTreatmentPlants	NAPCS	6235211
SewageCollectionEngineeringWorks	NAPCS	6235221
DisposalEngineeringWorks	NAPCS	6235221
MineStructuresExceptBuildings	NAPCS	6236111
TailingDisposalSystemsPonds	NAPCS	6236112
SettlingPonds	NAPCS	6236112
ReclaimedLand	NAPCS	6236211
FloodProtectionEngineeringWorks	NAPCS	6236221
WasteDisposalFacilities	NAPCS	6236231
IrrigationNetworks	NAPCS	6236241
OutdoorRecreationalFacilities	NAPCS	6236251
PollutionAbatementEngineeringWorks	NAPCS	6236261
ControlEngineeringWorks	NAPCS	6236261
AllOtherCivilEngineeringWorksN.e.c.	NAPCS	6236262
Patents	NAPCS	6311111
IndustrialDesigns	NAPCS	6311121
IntegratedCircuitTopographies	NAPCS	6311131
Trademarks	NAPCS	6311141
OtherIndustrialIntellectualProperty	NAPCS	6311151
SoftwareOriginals	NAPCS	6321111
LiteraryWorksOriginalsExceptSoftware	NAPCS	6322111
ArtisticWorksOriginals	NAPCS	6322121
DramaticWorksOriginals	NAPCS	6322131
MusicalWorksOriginals	NAPCS	6322141
ExplorationDrillingForOil	NAPCS	6411111
Gas	NAPCS	6411111
OtherOilExploration	NAPCS	6411112
OtherGasExploration	NAPCS	6411112
MineralExploration	NAPCS	6412111
ResearchDevelopmentalServicesInMathematicalSciences	NAPCS	6423111
ExperimentalDevelopmentalServicesInMathematicalSciences	NAPCS	6423111
ResearchDevelopmentalServicesInComputerSciences	NAPCS	6423121
InformationSciences	NAPCS	6423121
ExperimentalDevelopmentalServicesInComputerSciences	NAPCS	6423121
InformationSciences	NAPCS	6423121
ResearchDevelopmentalServicesInPhysicalSciences	NAPCS	6423131
ExperimentalDevelopmentalServicesInPhysicalSciences	NAPCS	6423131
ResearchDevelopmentalServicesInChemicalSciences	NAPCS	6423141
ExperimentalDevelopmentalServicesInChemicalSciences	NAPCS	6423141
ResearchDevelopmentalServicesInEarthEnvironmentalSciences	NAPCS	6423151
RelatedEnvironmentalSciences	NAPCS	6423151
ExperimentalDevelopmentalServicesInEarthEnvironmentalSciences	NAPCS	6423151
RelatedEnvironmentalSciences	NAPCS	6423151
ResearchDevelopmentalServicesInBiologicalSciences	NAPCS	6423161
ExperimentalDevelopmentalServicesInBiologicalSciences	NAPCS	6423161
ResearchDevelopmentalServicesInOtherNaturalSciences	NAPCS	6423171
ExperimentalDevelopmentalServicesInOtherNaturalSciences	NAPCS	6423171
ResearchDevelopmentalServicesInCivilEngineering	NAPCS	6423211
ExperimentalDevelopmentalServicesInCivilEngineering	NAPCS	6423211
ResearchDevelopmentalServicesInElectricalEngineeringEngineering	NAPCS	6423221
ExperimentalDevelopmentalServicesInElectricalEngineeringEngineering	NAPCS	6423221
ElectronicEngineeringEngineering	NAPCS	6423221
InformationEngineering	NAPCS	6423221
ResearchDevelopmentalServicesInMechanicalEngineering	NAPCS	6423231
ExperimentalDevelopmentalServicesInMechanicalEngineering	NAPCS	6423231
ResearchDevelopmentalServicesInChemicalEngineering	NAPCS	6423241
ExperimentalDevelopmentalServicesInChemicalEngineering	NAPCS	6423241
ResearchDevelopmentalServicesInMaterialsEngineering	NAPCS	6423251
ExperimentalDevelopmentalServicesInMaterialsEngineering	NAPCS	6423251
ResearchDevelopmentalServicesInMedicalEngineering	NAPCS	6423261
ExperimentalDevelopmentalServicesInMedicalEngineering	NAPCS	6423261
ResearchDevelopmentalServicesInEnvironmentalEngineering	NAPCS	6423271
ExperimentalDevelopmentalServicesInEnvironmentalEngineering	NAPCS	6423271
ResearchDevelopmentalServicesInEnvironmentalBiotechnology	NAPCS	6423272
ExperimentalDevelopmentalServicesInEnvironmentalBiotechnology	NAPCS	6423272
ResearchDevelopmentalServicesInIndustrialBiotechnology	NAPCS	6423281
ExperimentalDevelopmentalServicesInIndustrialBiotechnology	NAPCS	6423281
ResearchDevelopmentalServicesInNanotechnology	NAPCS	6423291
ExperimentalDevelopmentalServicesInNanotechnology	NAPCS	6423291
ResearchDevelopmentalServicesInOtherEngineering	NAPCS	6423292
Technologies	NAPCS	6423292
ExperimentalDevelopmentalServicesInOtherEngineering	NAPCS	6423292
Technologies	NAPCS	6423292
ResearchDevelopmentalServicesInBasicMedicine	NAPCS	6423311
ExperimentalDevelopmentalServicesInBasicMedicine	NAPCS	6423311
ResearchDevelopmentalServicesInClinicalMedicine	NAPCS	6423321
ExperimentalDevelopmentalServicesInClinicalMedicine	NAPCS	6423321
ResearchDevelopmentalServicesInHealthSciences	NAPCS	6423331
ExperimentalDevelopmentalServicesInHealthSciences	NAPCS	6423331
ResearchDevelopmentalServicesInMedicalBiotechnology	NAPCS	6423341
ExperimentalDevelopmentalServicesInMedicalBiotechnology	NAPCS	6423341
ResearchDevelopmentalServicesInOtherMedicalSciences	NAPCS	6423351
ExperimentalDevelopmentalServicesInOtherMedicalSciences	NAPCS	6423351
ResearchDevelopmentalServicesInAgricultureForestry	NAPCS	6423411
Fisheries	NAPCS	6423411
ExperimentalDevelopmentalServicesInAgricultureForestry	NAPCS	6423411
Fisheries	NAPCS	6423411
ResearchDevelopmentalServicesInAnimalScience	NAPCS	6423421
DairyScience	NAPCS	6423421
ExperimentalDevelopmentalServicesInAnimalScience	NAPCS	6423421
DairyScience	NAPCS	6423421
ResearchDevelopmentalServicesInVeterinaryScience	NAPCS	6423431
ExperimentalDevelopmentalServicesInVeterinaryScience	NAPCS	6423431
ResearchDevelopmentalServicesInAgriculturalBiotechnologyIncludingFoodSciences	NAPCS	6423441
ExperimentalDevelopmentalServicesInAgriculturalBiotechnologyIncludingFoodSciences	NAPCS	6423441
ResearchDevelopmentalServicesInOtherAgriculturalSciences	NAPCS	6423451
ExperimentalDevelopmentalServicesInOtherAgriculturalSciences	NAPCS	6423451
ResearchDevelopmentalServicesInPsychologySciences	NAPCS	6424111
CognitiveSciences	NAPCS	6424111
ExperimentalDevelopmentalServicesInPsychologySciences	NAPCS	6424111
CognitiveSciences	NAPCS	6424111
ResearchDevelopmentalServicesInEconomics	NAPCS	6424121
Business	NAPCS	6424121
ExperimentalDevelopmentalServicesInEconomics	NAPCS	6424121
Business	NAPCS	6424121
ResearchDevelopmentalServicesInEducation	NAPCS	6424131
ExperimentalDevelopmentalServicesInEducation	NAPCS	6424131
ResearchDevelopmentalServicesInSociology	NAPCS	6424141
ExperimentalDevelopmentalServicesInSociology	NAPCS	6424141
ResearchDevelopmentalServicesInLaw	NAPCS	6424151
ExperimentalDevelopmentalServicesInLaw	NAPCS	6424151
ResearchDevelopmentalServicesInPoliticalScience	NAPCS	6424161
ExperimentalDevelopmentalServicesInPoliticalScience	NAPCS	6424161
ResearchDevelopmentalServicesInSocialGeography	NAPCS	6424171
EconomicGeography	NAPCS	6424171
ExperimentalDevelopmentalServicesInSocialGeography	NAPCS	6424171
EconomicGeography	NAPCS	6424171
ResearchDevelopmentalServicesInMedia	NAPCS	6424181
Communications	NAPCS	6424181
ExperimentalDevelopmentalServicesInMedia	NAPCS	6424181
Communications	NAPCS	6424181
ResearchDevelopmentalServicesInOtherSocialSciences	NAPCS	6424191
ExperimentalDevelopmentalServicesInOtherSocialSciences	NAPCS	6424191
ResearchDevelopmentalServicesInHistory	NAPCS	6424211
Archaeology	NAPCS	6424211
ExperimentalDevelopmentalServicesInHistory	NAPCS	6424211
Archaeology	NAPCS	6424211
ResearchDevelopmentalServicesInLanguages	NAPCS	6424221
Literature	NAPCS	6424221
ExperimentalDevelopmentalServicesInLanguages	NAPCS	6424221
Literature	NAPCS	6424221
ResearchDevelopmentalServicesInPhilosophyEthics	NAPCS	6424231
Religion	NAPCS	6424231
ExperimentalDevelopmentalServicesInPhilosophyEthics	NAPCS	6424231
Religion	NAPCS	6424231
ResearchDevelopmentalServicesInArtsArtsHistoryOfArtsPerformingArtsMusic	NAPCS	6424241
ExperimentalDevelopmentalServicesInArtsArtsHistoryOfArtsPerformingArtsMusic	NAPCS	6424241
ResearchDevelopmentalServicesInOtherHumanities	NAPCS	6424251
ExperimentalDevelopmentalServicesInOtherHumanities	NAPCS	6424251
WebsiteDesignServices	NAPCS	6431111
WebsiteDevelopmentServices	NAPCS	6431111
DatabaseDesignServices	NAPCS	6431112
DatabaseDevelopmentServices	NAPCS	6431112
GameSoftwareDesignServices	NAPCS	6431113
DevelopmentServices	NAPCS	6431113
OtherCustomSoftwareDesignServices	NAPCS	6431114
DevelopmentServices	NAPCS	6431114
CustomizationServicesOfPackagedSoftware	NAPCS	6431115
IntegrationServicesOfPackagedSoftware	NAPCS	6431115
LicensingOfRightsForCommercialUseOfPatentedInventions	NAPCS	6511111
LicensingOfRightsForCommercialUseOfTrademarks	NAPCS	6511112
LicensingOfRightsForCommercialUseOfIndustrialIntellectualPropertyExceptPatents	NAPCS	6511113
Trademarks	NAPCS	6511113
FranchisingAgreements	NAPCS	6511114
LicensingOfRightsToExploreForRenewableResources	NAPCS	6511121
NonRenewableResources	NAPCS	6511121
ExploitRenewableResources	NAPCS	6511121
NonRenewableResources	NAPCS	6511121
TaxiLicenceRentalServices	NAPCS	6511131
LicensingOfRightsToOtherNonFinancialIntangibleAssetsN.e.c.	NAPCS	6511132
SupportServicesForCropProduction	NAPCS	6611111
SupportServicesForAnimalProductionHunting	NAPCS	6611211
Fishing	NAPCS	6611211
SupportServicesForForestry	NAPCS	6611311
CustomWorkServicesForForestry	NAPCS	6611411
DevelopmentDrillingForOil	NAPCS	6711111
Gas	NAPCS	6711111
SiteDevelopmentServicesForOilFields	NAPCS	6711112
GasFields	NAPCS	6711112
MaintenanceServicesForOilFields	NAPCS	6711112
GasFields	NAPCS	6711112
EnhancedRecoveryTechniquesForOil	NAPCS	6711113
Gas	NAPCS	6711113
SiteDevelopmentForMining	NAPCS	6711211
OtherSupportServicesForMiningExceptMineralExploration	NAPCS	6711212
QuarryingExceptMineralExploration	NAPCS	6711212
ConstructionServices	NAPCS	6721111
FabricWeavingServices	NAPCS	6811111
FabricFinishingServices	NAPCS	6811121
EngravingPrinting	NAPCS	6812111
BindingServices	NAPCS	6812121
PrePressServicesWork	NAPCS	6812131
PrePressPostPressWork	NAPCS	6812131
Platemaking	NAPCS	6812141
NewspaperPrinting	NAPCS	6812211
PrintingOfMagazinesPeriodicals	NAPCS	6812221
OtherPeriodicals	NAPCS	6812221
BookPrinting	NAPCS	6812231
Binding	NAPCS	6812231
LabelPrinting	NAPCS	6812241
CataloguePrinting	NAPCS	6812251
DirectoryPrinting	NAPCS	6812251
FinancialPrinting	NAPCS	6812252
LegalPrinting	NAPCS	6812252
AdvertisingPrinting	NAPCS	6812253
BusinessFormsPrinting	NAPCS	6812254
OtherCommercialJobPrinting	NAPCS	6812255
GeneralJobPrinting	NAPCS	6812255
ScreenPrinting	NAPCS	6812261
QuickPrinting	NAPCS	6812271
DigitalPrinting	NAPCS	6812271
OtherContractPrintingSupportServices	NAPCS	6812281
RelatedSupportServices	NAPCS	6812281
MetalHeatTreatingServices	NAPCS	6813111
MetalCoatingServices	NAPCS	6813121
MetalAlliedServices	NAPCS	6813121
EngravingExceptJewelleryServices	NAPCS	6813121
AlliedServices	NAPCS	6813121
SilverwareServices	NAPCS	6813121
AlliedServices	NAPCS	6813121
ElectroplatingPlatingPolishingAnodizing	NAPCS	6813131
Coloring	NAPCS	6813131
CustomSlaughteringOfAnimals	NAPCS	6814111
BlastFreezingServices	NAPCS	6814112
OtherFoodManufacturingServices	NAPCS	6814113
BeverageManufacturingServices	NAPCS	6814113
YarnManufacturingServices	NAPCS	6814121
FilamentManufacturingServices	NAPCS	6814121
FabricKnittingServices	NAPCS	6814122
EmbroideryServices	NAPCS	6814123
TextileManufacturingServicesN.e.c.	NAPCS	6814124
Men'sClothingManufacturingServices	NAPCS	6814125
Women'sClothingManufacturingServices	NAPCS	6814126
Children'sClothingManufacturingServices	NAPCS	6814127
TanningFinishingServices	NAPCS	6814128
LeatherFinishingServices	NAPCS	6814128
OtherTextileManufacturingServicesN.e.c.	NAPCS	6814129
ClothingManufacturingServicesN.e.c.	NAPCS	6814129
SawingOfWood	NAPCS	6814131
PlaningOfWood	NAPCS	6814131
WoodTreatmentServices	NAPCS	6814132
KilnDryingServices	NAPCS	6814133
OtherWoodProductManufacturingServices	NAPCS	6814134
PaperProductManufacturingServices	NAPCS	6814135
PaperProductManufacturingServices	NAPCS	6814135
PetroleumProductManufacturingServices	NAPCS	6814141
ChemicalProductsManufacturingServices	NAPCS	6814142
ChemicalProductsManufacturingServices	NAPCS	6814142
RubberManufacturingServices	NAPCS	6814143
PlasticsManufacturingServices	NAPCS	6814144
SmeltingServices	NAPCS	6814151
RefiningServices	NAPCS	6814151
SteelConversionServices	NAPCS	6814152
DrawingWire	NAPCS	6814153
RedrawingWire	NAPCS	6814153
InsulatingWire	NAPCS	6814153
OtherMetalProcessingServices	NAPCS	6814154
MachineShopServices	NAPCS	6814155
OtherMetalworkingServices	NAPCS	6814156
MotorVehicleManufacturingServices	NAPCS	6814161
CivilianAirTransportEquipmentManufacturingServices	NAPCS	6814162
RailTransportEquipmentManufacturingServices	NAPCS	6814162
WaterTransportEquipmentManufacturingServices	NAPCS	6814162
MilitaryAirTransportEquipmentManufacturingServices	NAPCS	6814163
WaterTransportEquipmentManufacturingServices	NAPCS	6814163
MachineryManufacturingServicesN.e.c.	NAPCS	6814164
EquipmentManufacturingServicesN.e.c.	NAPCS	6814164
ComputerComponentManufacturingServices	NAPCS	6814171
ElectronicComponentManufacturingServices	NAPCS	6814171
ElectricalComponentManufacturingServices	NAPCS	6814172
ReproductionOfContentOnOpticalMedia	NAPCS	6814173
ReproductionOfContentOnNonOpticalMedia	NAPCS	6814174
FurnitureManufacturingServices	NAPCS	6814181
CannabisProductsManufacturingServices	NAPCS	6814191
OtherManufacturingServicesN.e.c.	NAPCS	6814192
AdvertisingSpaceInPrintedDailyNewspapers	NAPCS	7111111
AdvertisingSpaceInPrintedCommunityNewspapers	NAPCS	7111121
AdvertisingSpaceInOtherPrintedNewspapers	NAPCS	7111131
AdvertisingSpaceInPrintedGeneralInterestPeriodicals	NAPCS	7111211
