ns	type	id	name	description	code	commodityTitle
onet.org.ai	Tool	ElectricArcFurnaces	Electric arc furnaces	Electric arc furnaces	40101843	
onet.org.ai	Tool	ElectricInductionFurnaces	Electric induction furnaces	Electric induction furnaces	40101805	
onet.org.ai	Tool	EvaporativeCoolingSystems	Evaporative cooling systems	Evaporative cooling systems	40101703	
onet.org.ai	Tool	FeedScales	Feed scales	Feed scales	20101619	
onet.org.ai	Tool	FluidFlowMeters	Fluid flow meters	Fluid flow meters	41112501	
onet.org.ai	Tool	FoundryCastingLadles	Foundry casting ladles	Foundry casting ladles	23161605	
onet.org.ai	Tool	FoundryMolds	Foundry molds	Foundry molds	23161606	
onet.org.ai	Tool	FoundryOverheadCranes	Foundry overhead cranes	Foundry overhead cranes	24101653	
onet.org.ai	Tool	FoundryShovels	Foundry shovels	Foundry shovels	23161608	
onet.org.ai	Tool	FoundryTreatmentLadles	Foundry treatment ladles	Foundry treatment ladles	23161605	
onet.org.ai	Tool	HeatReflectiveGloves	Heat reflective gloves	Heat reflective gloves	46181504	
onet.org.ai	Tool	HoldingConveyors	Holding conveyors	Holding conveyors	24101709	
onet.org.ai	Tool	IndustrialSafetyGlasses	Industrial safety glasses	Industrial safety glasses	46181802	
onet.org.ai	Tool	IndustrialVacuumPumps	Industrial vacuum pumps	Industrial vacuum pumps	40151502	
onet.org.ai	Tool	LadleRefiningFurnaces	Ladle refining furnaces	Ladle refining furnaces	40101805	
onet.org.ai	Tool	OpenHearthFurnaces	Open-hearth furnaces	Open-hearth furnaces	40101805	
onet.org.ai	Tool	PivotingConveyors	Pivoting conveyors	Pivoting conveyors	24101712	
onet.org.ai	Tool	RemovableCrucibleFurnaces	Removable crucible furnaces	Removable crucible furnaces	40101805	
onet.org.ai	Tool	ScrapChargingBuckets	Scrap charging buckets	Scrap charging buckets	24101605	
onet.org.ai	Tool	SlagCrushingMachines	Slag crushing machines	Slag crushing machines	20101710	
onet.org.ai	Tool	VibratoryConveyors	Vibratory conveyors	Vibratory conveyors	24101727	
onet.org.ai	Tool	AutomaticExtractors	Automatic extractors	Automatic extractors	27121805	
onet.org.ai	Tool	AutomaticLadles	Automatic ladles	Automatic ladles	23161605	
onet.org.ai	Tool	Cold_Chamber_Die_Casting_Machines	Cold chamber die casting machines	Cold chamber die casting machines	23161517	
onet.org.ai	Tool	DrossHoes	Dross hoes	Dross hoes	23161608	
onet.org.ai	Tool	Electric_Overhead_Transfer_Eot_Cranes	Electric overhead transfer EOT cranes	Electric overhead transfer EOT cranes	24101653	
onet.org.ai	Tool	ElectricTiltFurnaces	Electric tilt furnaces	Electric tilt furnaces	40101843	
onet.org.ai	Tool	FoundryTongs	Foundry tongs	Foundry tongs	27112104	
onet.org.ai	Tool	HandLadles	Hand ladles	Hand ladles	23161605	
onet.org.ai	Tool	HandScrapers	Hand scrapers	Hand scrapers	47121812	
onet.org.ai	Tool	HandheldPneumaticGrinders	Handheld pneumatic grinders	Handheld pneumatic grinders	23241401	
onet.org.ai	Tool	HeatResistantSuits	Heat resistant suits	Heat resistant suits	46181518	
onet.org.ai	Tool	HighTemperatureThermometers	High temperature thermometers	High temperature thermometers	41112204	
onet.org.ai	Tool	Hot_Chamber_Die_Casting_Machines	Hot chamber die casting machines	Hot chamber die casting machines	23161517	
onet.org.ai	Tool	LubricantPumpers	Lubricant pumpers	Lubricant pumpers	40151580	
onet.org.ai	Tool	LubricantReciprocators	Lubricant reciprocators	Lubricant reciprocators	40151580	
onet.org.ai	Tool	MetalSledgehammers	Metal sledgehammers	Metal sledgehammers	27111615	
onet.org.ai	Tool	OxygenFurnaces	Oxygen furnaces	Oxygen furnaces	40101805	
onet.org.ai	Tool	PowerMetalShears	Power metal shears	Power metal shears	27112723	
onet.org.ai	Tool	PrecisionBenchScales	Precision bench scales	Precision bench scales	41111507	
onet.org.ai	Tool	SlagScrappers	Slag scrappers	Slag scrappers	23161608	
onet.org.ai	Tool	AudioOscillators	Audio-oscillators	Audio-oscillators	60104823	
onet.org.ai	Tool	CapacitanceCheckers	Capacitance checkers	Capacitance checkers	41113604	
onet.org.ai	Tool	Computer_Numerical_Control_Cnc_Vertical_Machine_Centers	Computer numerical control CNC vertical machine centers	Computer numerical control CNC vertical machine centers	23242403	
onet.org.ai	Tool	Digital_Integrated_Circuit_Testers	Digital integrated circuit testers	Digital integrated circuit testers	41113704	
onet.org.ai	Tool	ElectronicMicrometers	Electronic micrometers	Electronic micrometers	41111601	
onet.org.ai	Tool	EngravingMachines	Engraving machines	Engraving machines	23101515	
onet.org.ai	Tool	Flat_Smooth_Cut_Files	Flat smooth cut files	Flat smooth cut files	27111921	
onet.org.ai	Tool	Fused_Deposition_Modeling_Fdm_Printers	Fused deposition modeling FDM printers	Fused deposition modeling FDM printers	23261507	
onet.org.ai	Tool	Gas_Powered_Brazing_Equipment	Gas powered brazing equipment	Gas powered brazing equipment	23271707	
onet.org.ai	Tool	HydraulicPunchPresses	Hydraulic punch presses	Hydraulic punch presses	23241801	
onet.org.ai	Tool	JewelersLathes	Jewelers lathes	Jewelers lathes	23242304	
onet.org.ai	Tool	JigBores	Jig bores	Jig bores	23101505	
onet.org.ai	Tool	ManualLathes	Manual lathes	Manual lathes	23242304	
onet.org.ai	Tool	MicrosolderingEquipment	Microsoldering equipment	Microsoldering equipment	23271603	
onet.org.ai	Tool	PortableWorkshopCranes	Portable workshop cranes	Portable workshop cranes	24101630	
onet.org.ai	Tool	PowerGrindingMachines	Power grinding machines	Power grinding machines	23101506	
onet.org.ai	Tool	Selective_Layered_Sintering_Sls_Printers	Selective layered sintering SLS printers	Selective layered sintering SLS printers	23261507	
onet.org.ai	Tool	ShadowgraphOpticalComparators	Shadowgraph optical comparators	Shadowgraph optical comparators	41113702	
onet.org.ai	Tool	StereolithographySlaPrinters	Stereolithography SLA printers	Stereolithography SLA printers	23261507	
onet.org.ai	Tool	VisualAutocollimators	Visual autocollimators	Visual autocollimators	41111743	
onet.org.ai	Tool	23_Axis_Computer_Numerically_Controlled_Cnc_Milling_Machines	2/3 axis computer numerically controlled CNC milling machines	2/3 axis computer numerically controlled CNC milling machines	23242506	
onet.org.ai	Tool	Computer_Numerical_Control_Cnc_Turning_Centers	Computer numerical control CNC turning centers	Computer numerical control CNC turning centers	23242305	
onet.org.ai	Tool	CrucibleFurnaces	Crucible furnaces	Crucible furnaces	23161506	
onet.org.ai	Tool	DryingChambers	Drying chambers	Drying chambers	23161503	
onet.org.ai	Tool	FoundryFlasks	Foundry flasks	Foundry flasks	23161603	
onet.org.ai	Tool	GatingSystems	Gating systems	Gating systems	23161510	
onet.org.ai	Tool	HorizontalTurningCenters	Horizontal turning centers	Horizontal turning centers	23242303	
onet.org.ai	Tool	JigBorers	Jig borers	Jig borers	23101505	
onet.org.ai	Tool	ManualBrakePresses	Manual brake presses	Manual brake presses	23251502	
onet.org.ai	Tool	MetalworkingScribers	Metalworking scribers	Metalworking scribers	27112303	
onet.org.ai	Tool	PrecisionPositioningJigs	Precision positioning jigs	Precision positioning jigs	23153018	
onet.org.ai	Tool	ShapingCutters	Shaping cutters	Shaping cutters	23241612	
onet.org.ai	Tool	ShrinkageRulers	Shrinkage rulers	Shrinkage rulers	41111604	
onet.org.ai	Tool	ThreeDimensionalRouters	Three-dimensional routers	Three-dimensional routers	23101513	
onet.org.ai	Tool	WarehouseHandTrucks	Warehouse hand trucks	Warehouse hand trucks	24101504	
onet.org.ai	Tool	Wire_Electrical_Discharge_Machining_Edm_Equipment	Wire electrical discharge machining EDM equipment	Wire electrical discharge machining EDM equipment	23101521	
onet.org.ai	Tool	AbrasiveStones	Abrasive stones	Abrasive stones	31191510	
onet.org.ai	Tool	CoreBlowers	Core blowers	Core blowers	23161501	
onet.org.ai	Tool	CoreMachines	Core machines	Core machines	23161510	
onet.org.ai	Tool	CoremakingMachines	Coremaking machines	Coremaking machines	23161510	
onet.org.ai	Tool	CraneLadles	Crane ladles	Crane ladles	23161605	
onet.org.ai	Tool	CupolaFurnaces	Cupola furnaces	Cupola furnaces	40101805	
onet.org.ai	Tool	DieCastingMachines	Die casting machines	Die casting machines	23161510	
onet.org.ai	Tool	EmeryCloths	Emery cloths	Emery cloths	31191504	
onet.org.ai	Tool	FoundryOvens	Foundry ovens	Foundry ovens	40101805	
onet.org.ai	Tool	Foundry_Sand_Testing_Equipment	Foundry sand testing equipment	Foundry sand testing equipment	41114610	
onet.org.ai	Tool	HeatTreatingFurnaces	Heat treating furnaces	Heat treating furnaces	23281601	
onet.org.ai	Tool	Inside_Diameter_Outside_Diameter_Id_Od_Grinders	Inside diameter outside diameter ID-OD grinders	Inside diameter outside diameter ID-OD grinders	23241407	
onet.org.ai	Tool	LaserWeldingEquipment	Laser welding equipment	Laser welding equipment	23271405	
onet.org.ai	Tool	MicroWeldingEquipment	Micro welding equipment	Micro welding equipment	23271407	
onet.org.ai	Tool	MoldClamps	Mold clamps	Mold clamps	31162918	
onet.org.ai	Tool	ProcessAirHeaters	Process air heaters	Process air heaters	40101818	
onet.org.ai	Tool	SandBlastingMachines	Sand blasting machines	Sand blasting machines	23281703	
onet.org.ai	Tool	SurfacePlates	Surface plates	Surface plates	27111826	
onet.org.ai	Tool	VacuumCastingMachines	Vacuum casting machines	Vacuum casting machines	23161510	
onet.org.ai	Tool	Variable_Speed_Drill_Presses	Variable speed drill presses	Variable speed drill presses	23241801	
onet.org.ai	Tool	VentGasScrubbers	Vent gas scrubbers	Vent gas scrubbers	40161601	
onet.org.ai	Tool	Wire_Electrical_Discharge_Machine_Wedm	Wire electrical discharge machine WEDM	Wire electrical discharge machine WEDM	23101521	
onet.org.ai	Tool	Air_Angle_Die_Grinders	Air angle die grinders	Air angle die grinders	27112704	
onet.org.ai	Tool	AirGuns	Air guns	Air guns	27131502	
onet.org.ai	Tool	AluminizedSuits	Aluminized suits	Aluminized suits	46181518	
onet.org.ai	Tool	AluminumHammers	Aluminum hammers	Aluminum hammers	27111602	
onet.org.ai	Tool	DeflashingTools	Deflashing tools	Deflashing tools	27111503	
onet.org.ai	Tool	DieBars	Die bars	Die bars	27112502	
onet.org.ai	Tool	DieCastDies	Die cast dies	Die cast dies	23251803	
onet.org.ai	Tool	DigitalPsychrometers	Digital psychrometers	Digital psychrometers	41112302	
onet.org.ai	Tool	DuckbillPliers	Duckbill pliers	Duckbill pliers	27112134	
onet.org.ai	Tool	ExtrudingEquipment	Extruding equipment	Extruding equipment	23151503	
onet.org.ai	Tool	FlashTrimmingKnives	Flash trimming knives	Flash trimming knives	27111507	
onet.org.ai	Tool	GateCutters	Gate cutters	Gate cutters	27111507	
onet.org.ai	Tool	Gravity_Die_Casting_Machines	Gravity die casting machines	Gravity die casting machines	23161510	
onet.org.ai	Tool	LoadingRobots	Loading robots	Loading robots	23153205	
onet.org.ai	Tool	MechanicalLimitSwitches	Mechanical limit switches	Mechanical limit switches	39122213	
onet.org.ai	Tool	MeltPressureTransducers	Melt pressure transducers	Melt pressure transducers	41112110	
onet.org.ai	Tool	OrificeGauges	Orifice gauges	Orifice gauges	41111623	
onet.org.ai	Tool	PneumaticDieGrinders	Pneumatic die grinders	Pneumatic die grinders	27112704	
onet.org.ai	Tool	PoweredIndustrialTrucks	Powered industrial trucks	Powered industrial trucks	24101516	
onet.org.ai	Tool	Pressure_Die_Casting_Machines	Pressure die casting machines	Pressure die casting machines	23161510	
onet.org.ai	Tool	RightAnglePliers	Right angle pliers	Right angle pliers	27112107	
onet.org.ai	Tool	RoboticMetalLadles	Robotic metal ladles	Robotic metal ladles	23161605	
onet.org.ai	Tool	RoundNosePliers	Round nose pliers	Round nose pliers	27112125	
onet.org.ai	Tool	SpruePullers	Sprue pullers	Sprue pullers	27111712	
onet.org.ai	Tool	StandardMetalLadles	Standard metal ladles	Standard metal ladles	23161605	
onet.org.ai	Tool	Stopwatches	Stopwatches	Stopwatches	54111503	
onet.org.ai	Tool	Tie_Bar_Strain_Gauges	Tie bar strain gauges	Tie bar strain gauges	41111605	
onet.org.ai	Tool	TrimPresses	Trim presses	Trim presses	23251707	
onet.org.ai	Tool	GearHobbers	Gear hobbers	Gear hobbers	23241504	
onet.org.ai	Tool	LatheMachines	Lathe machines	Lathe machines	23101508	
onet.org.ai	Tool	LiftBars	Lift bars	Lift bars	31162605	
onet.org.ai	Tool	MechanicalBooms	Mechanical booms	Mechanical booms	24101629	
onet.org.ai	Tool	PunchingMachines	Punching machines	Punching machines	23101508	
onet.org.ai	Tool	RoboticLoadingEquipment	Robotic loading equipment	Robotic loading equipment	24101605	
onet.org.ai	Tool	TangentBenders	Tangent benders	Tangent benders	23251504	
onet.org.ai	Tool	WingBenders	Wing benders	Wing benders	23251507	
onet.org.ai	Tool	AbrasiveCutoffSaws	Abrasive cutoff saws	Abrasive cutoff saws	27112709	
onet.org.ai	Tool	AngleGaugeBlocks	Angle gauge blocks	Angle gauge blocks	41111618	
onet.org.ai	Tool	BridgeCranes	Bridge cranes	Bridge cranes	24101619	
onet.org.ai	Tool	ChuckKeys	Chuck keys	Chuck keys	27112807	
onet.org.ai	Tool	CompoundSineBars	Compound sine bars	Compound sine bars	41111645	
onet.org.ai	Tool	Counterbores	Counterbores	Counterbores	23241603	
onet.org.ai	Tool	DeburringMachines	Deburring machines	Deburring machines	27111526	
onet.org.ai	Tool	DiamondDressers	Diamond dressers	Diamond dressers	23131515	
onet.org.ai	Tool	DieMakersSquares	Die maker's squares	Die maker's squares	27111803	
onet.org.ai	Tool	DieSpottingPresses	Die spotting presses	Die spotting presses	23251703	
onet.org.ai	Tool	Electrical_Discharge_Machining_Edm_Machines	Electrical Discharge Machining EDM machines	Electrical Discharge Machining EDM machines	23101521	
onet.org.ai	Tool	FurnaceLadles	Furnace ladles	Furnace ladles	23161605	
onet.org.ai	Tool	GapLathes	Gap lathes	Gap lathes	23242304	
onet.org.ai	Tool	GearLathes	Gear lathes	Gear lathes	23242304	
onet.org.ai	Tool	Grinding_Wheel_Dressing_Sticks	Grinding wheel dressing sticks	Grinding wheel dressing sticks	23131515	
onet.org.ai	Tool	GritBlastingCabinets	Grit blasting cabinets	Grit blasting cabinets	23101517	
onet.org.ai	Tool	HeightMicrometers	Height micrometers	Height micrometers	41111601	
onet.org.ai	Tool	HoningMachines	Honing machines	Honing machines	23242609	
onet.org.ai	Tool	HydraulicPressingEquipment	Hydraulic pressing equipment	Hydraulic pressing equipment	27121502	
onet.org.ai	Tool	KnurlingTools	Knurling tools	Knurling tools	23242118	
onet.org.ai	Tool	MetalMarkers	Metal markers	Metal markers	27112306	
onet.org.ai	Tool	OpticalFlats	Optical flats	Optical flats	31242206	
onet.org.ai	Tool	PortableWelders	Portable welders	Portable welders	23271424	
onet.org.ai	Tool	ProfileGrinders	Profile grinders	Profile grinders	23101506	
onet.org.ai	Tool	RotarySurfaceGrinders	Rotary surface grinders	Rotary surface grinders	23101506	
onet.org.ai	Tool	StampingPresses	Stamping presses	Stamping presses	27112804	
onet.org.ai	Tool	T_Style_Tap_Wrenches	T-style tap wrenches	T-style tap wrenches	27111720	
onet.org.ai	Tool	ThreadRingGauges	Thread ring gauges	Thread ring gauges	41111641	
onet.org.ai	Tool	TurretPunchPresses	Turret punch presses	Turret punch presses	23241801	
onet.org.ai	Tool	UltrasonicTestingEquipment	Ultrasonic testing equipment	Ultrasonic testing equipment	41111804	
onet.org.ai	Tool	VernierProtractors	Vernier protractors	Vernier protractors	44111806	
onet.org.ai	Tool	VerticalBeltSanders	Vertical belt sanders	Vertical belt sanders	27112708	
onet.org.ai	Tool	VibratoryTumblers	Vibratory tumblers	Vibratory tumblers	23241703	
onet.org.ai	Tool	AngleFinders	Angle finders	Angle finders	44111806	
onet.org.ai	Tool	Arc_Voltage_Measurement_Instruments	Arc voltage measurement instruments	Arc voltage measurement instruments	41113637	
onet.org.ai	Tool	Computerized_Numerical_Control_Cnc_Programmable_Welding_Robot_Controllers	Computerized numerical control CNC programmable welding robot controllers	Computerized numerical control CNC programmable welding robot controllers	32101628	
onet.org.ai	Tool	CurrentConverters	Current converters	Current converters	39121007	
onet.org.ai	Tool	Direct_Current_Dc_Sources	Direct current DC sources	Direct current DC sources	23271709	
onet.org.ai	Tool	DiveSuits	Dive suits	Dive suits	49141506	
onet.org.ai	Tool	ElectricOverheadHoists	Electric overhead hoists	Electric overhead hoists	24101602	
onet.org.ai	Tool	ElectricPipeThreaders	Electric pipe threaders	Electric pipe threaders	23241511	
onet.org.ai	Tool	ElectrodeWires	Electrode wires	Electrode wires	23271813	
onet.org.ai	Tool	FilletWeldGauges	Fillet weld gauges	Fillet weld gauges	41111623	
onet.org.ai	Tool	Gas_Flow_Measurement_Instruments	Gas flow measurement instruments	Gas flow measurement instruments	41111931	
onet.org.ai	Tool	HandChippingHammers	Hand chipping hammers	Hand chipping hammers	27111602	
onet.org.ai	Tool	HandPipeThreaders	Hand pipe threaders	Hand pipe threaders	27112806	
onet.org.ai	Tool	HandShields	Hand shields	Hand shields	46181703	
onet.org.ai	Tool	HeatingCoils	Heating coils	Heating coils	40101831	
onet.org.ai	Tool	HeliarcWeldingEquipment	Heliarc welding equipment	Heliarc welding equipment	23271407	
onet.org.ai	Tool	HydraulicTruckLifts	Hydraulic truck lifts	Hydraulic truck lifts	22101801	
onet.org.ai	Tool	Jibs	Jibs	Jibs	24101630	
onet.org.ai	Tool	MetalBenders	Metal benders	Metal benders	23251501	
onet.org.ai	Tool	MobileWeldingUnits	Mobile welding units	Mobile welding units	23271424	
onet.org.ai	Tool	MotorizedCuttingTorches	Motorized cutting torches	Motorized cutting torches	23271702	
onet.org.ai	Tool	PatternCuttingTorches	Pattern cutting torches	Pattern cutting torches	23271702	
onet.org.ai	Tool	Portable_Magnetic_Drill_Presses	Portable magnetic drill presses	Portable magnetic drill presses	23241801	
onet.org.ai	Tool	PowerWireBrushes	Power wire brushes	Power wire brushes	27111907	
onet.org.ai	Tool	ResistanceWeldingEquipment	Resistance welding equipment	Resistance welding equipment	23271406	
onet.org.ai	Tool	Semiautomatic_Flame_Cutting_Equipment	Semiautomatic flame-cutting equipment	Semiautomatic flame-cutting equipment	23241503	
onet.org.ai	Tool	Slitters	Slitters	Slitters	23241629	
onet.org.ai	Tool	Storage_Ovens_And_Hot_Boxes	Storage ovens and hot boxes	Storage ovens and hot boxes	23271707	
onet.org.ai	Tool	SurfaceContactPyrometers	Surface contact pyrometers	Surface contact pyrometers	41112204	
onet.org.ai	Tool	TorchTips	Torch tips	Torch tips	23271711	
onet.org.ai	Tool	UltrasonicSolderingEquipment	Ultrasonic soldering equipment	Ultrasonic soldering equipment	23271402	
onet.org.ai	Tool	UnderwaterElectrodeHolders	Underwater electrode holders	Underwater electrode holders	23242102	
onet.org.ai	Tool	UnderwaterElectrodes	Underwater electrodes	Underwater electrodes	23271810	
onet.org.ai	Tool	WaterproofGloves	Waterproof gloves	Waterproof gloves	46181504	
onet.org.ai	Tool	Welding_Current_Measurement_Instruments	Welding current measurement instruments	Welding current measurement instruments	41113637	
onet.org.ai	Tool	WeldingGuns	Welding guns	Welding guns	23271406	
onet.org.ai	Tool	Wire_Feed_Rate_Measurement_Instruments	Wire feed rate measurement instruments	Wire feed rate measurement instruments	41111921	
onet.org.ai	Tool	WirefeedWelders	Wirefeed welders	Wirefeed welders	23271408	
onet.org.ai	Tool	BrazingRobots	Brazing robots	Brazing robots	23153204	
onet.org.ai	Tool	ColdWeldingMachines	Cold-welding machines	Cold-welding machines	23271415	
onet.org.ai	Tool	Computerized_Numerical_Control_Cnc_Oxy_Fuel_Systems	Computerized numerical control CNC oxy-fuel systems	Computerized numerical control CNC oxy-fuel systems	23271707	
onet.org.ai	Tool	DiffusionWeldingMachines	Diffusion-welding machines	Diffusion-welding machines	23271413	
onet.org.ai	Tool	GasWeldingTorches	Gas welding torches	Gas welding torches	23271702	
onet.org.ai	Tool	LaserBeamMachines	Laser-beam machines	Laser-beam machines	23271405	
