url	ns	type	id	name	description	code	domainIncludes	rangeIncludes	sourceUrl
https://schema.org.ai/occupancy	schema.org.ai	Property	occupancy	occupancy	The allowed total occupancy for the accommodation in persons (including infants etc). For individual accommodations, this is not necessarily the legal maximum but defines the permitted usage as per the contractual agreement (e.g. a double room used by a single person). Typical unit code(s): C62 for person.	occupancy	Apartment,HotelRoom,Suite,Accommodation,SingleFamilyResidence	QuantitativeValue	occupancy
https://schema.org.ai/orderValue	schema.org.ai	Property	orderValue	orderValue	Minimum and maximum order value for which these shipping conditions are valid.	orderValue	ShippingConditions	MonetaryAmount	orderValue
https://schema.org.ai/experienceRequirements	schema.org.ai	Property	experienceRequirements	experienceRequirements	Description of skills and experience needed for the position or Occupation.	experienceRequirements	Occupation,JobPosting	OccupationalExperienceRequirements,Text	experienceRequirements
https://schema.org.ai/dateCreated	schema.org.ai	Property	dateCreated	dateCreated	The date on which the CreativeWork was created or the item was added to a DataFeed.	dateCreated	DataFeedItem,CreativeWork	Date,DateTime	dateCreated
https://schema.org.ai/playMode	schema.org.ai	Property	playMode	playMode	Indicates whether this game is multi-player, co-op or single-player.  The game can be marked as multi-player, co-op and single-player at the same time.	playMode	VideoGameSeries,VideoGame	GamePlayMode	playMode
https://schema.org.ai/wordCount	schema.org.ai	Property	wordCount	wordCount	The number of words in the text of the CreativeWork such as an Article, Book, etc.	wordCount	CreativeWork,Article	Integer	wordCount
https://schema.org.ai/observationPeriod	schema.org.ai	Property	observationPeriod	observationPeriod	The length of time an Observation took place over. The format follows `P[0-9]*[Y|M|D|h|m|s]`. For example, P1Y is Period 1 Year, P3M is Period 3 Months, P3h is Period 3 hours.	observationPeriod	Observation	Text	observationPeriod
https://schema.org.ai/arrivalBusStop	schema.org.ai	Property	arrivalBusStop	arrivalBusStop	The stop or station from which the bus arrives.	arrivalBusStop	BusTrip	BusStation,BusStop	arrivalBusStop
https://schema.org.ai/postalCodePrefix	schema.org.ai	Property	postalCodePrefix	postalCodePrefix	A defined range of postal codes indicated by a common textual prefix. Used for non-numeric systems such as UK.	postalCodePrefix	DefinedRegion	Text	postalCodePrefix
https://schema.org.ai/contactPoint	schema.org.ai	Property	contactPoint	contactPoint	A contact point for a person or organization.	contactPoint	HealthInsurancePlan,Organization,Person	ContactPoint	contactPoint
https://schema.org.ai/speed	schema.org.ai	Property	speed	speed	The speed range of the vehicle. If the vehicle is powered by an engine, the upper limit of the speed range (indicated by [[maxValue]]) should be the maximum speed achievable under regular conditions.\n\nTypical unit code(s): KMH for km/h, HM for mile per hour (0.447 04 m/s), KNT for knot\n\n*Note 1: Use [[minValue]] and [[maxValue]] to indicate the range. Typically, the minimal value is zero.\n* Note 2: There are many different ways of measuring the speed range. You can link to information about how the given value has been determined using the [[valueReference]] property.	speed	Vehicle	QuantitativeValue	speed
https://schema.org.ai/authenticator	schema.org.ai	Property	authenticator	authenticator	The Organization responsible for authenticating the user's subscription. For example, many media apps require a cable/satellite provider to authenticate your subscription before playing media.	authenticator	MediaSubscription	Organization	authenticator
https://schema.org.ai/requiredMaxAge	schema.org.ai	Property	requiredMaxAge	requiredMaxAge	Audiences defined by a person's maximum age.	requiredMaxAge	PeopleAudience	Integer	requiredMaxAge
https://schema.org.ai/paymentMethodId	schema.org.ai	Property	paymentMethodId	paymentMethodId	An identifier for the method of payment used (e.g. the last 4 digits of the credit card).	paymentMethodId	Invoice,Order	Text	paymentMethodId
https://schema.org.ai/programMembershipUsed	schema.org.ai	Property	programMembershipUsed	programMembershipUsed	Any membership in a frequent flyer, hotel loyalty program, etc. being applied to the reservation.	programMembershipUsed	Reservation	ProgramMembership	programMembershipUsed
https://schema.org.ai/discusses	schema.org.ai	Property	discusses	discusses	Specifies the CreativeWork associated with the UserComment.	discusses	UserComments	CreativeWork	discusses
https://schema.org.ai/clincalPharmacology	schema.org.ai	Property	clincalPharmacology	clincalPharmacology	Description of the absorption and elimination of drugs, including their concentration (pharmacokinetics, pK) and biological effects (pharmacodynamics, pD).	clincalPharmacology	Drug	Text	clincalPharmacology
https://schema.org.ai/endDate	schema.org.ai	Property	endDate	endDate	The end date and time of the item (in [ISO 8601 date format](http://en.wikipedia.org/wiki/ISO_8601)).	endDate	Schedule,CreativeWorkSeries,DatedMoneySpecification,CreativeWorkSeason,EducationalOccupationalProgram,Role,MerchantReturnPolicySeasonalOverride,Event	DateTime,Date	endDate
https://schema.org.ai/isSimilarTo	schema.org.ai	Property	isSimilarTo	isSimilarTo	A pointer to another, functionally similar product (or multiple products).	isSimilarTo	Service,Product	Service,Product	isSimilarTo
https://schema.org.ai/tributary	schema.org.ai	Property	tributary	tributary	The anatomical or organ system that the vein flows into; a larger structure that the vein connects to.	tributary	Vein	AnatomicalStructure	tributary
https://schema.org.ai/webCheckinTime	schema.org.ai	Property	webCheckinTime	webCheckinTime	The time when a passenger can check into the flight online.	webCheckinTime	Flight	DateTime	webCheckinTime
https://schema.org.ai/penciler	schema.org.ai	Property	penciler	penciler	The individual who draws the primary narrative artwork.	penciler	ComicStory,VisualArtwork,ComicIssue	Person	penciler
https://schema.org.ai/medicalSpecialty	schema.org.ai	Property	medicalSpecialty	medicalSpecialty	A medical specialty of the provider.	medicalSpecialty	MedicalOrganization,Hospital,MedicalClinic,Physician	MedicalSpecialty	medicalSpecialty
https://schema.org.ai/returnShippingFeesAmount	schema.org.ai	Property	returnShippingFeesAmount	returnShippingFeesAmount	Amount of shipping costs for product returns (for any reason). Applicable when property [[returnFees]] equals [[ReturnShippingFees]].	returnShippingFeesAmount	MerchantReturnPolicySeasonalOverride,MerchantReturnPolicy	MonetaryAmount	returnShippingFeesAmount
https://schema.org.ai/gtin8	schema.org.ai	Property	gtin8	gtin8	The GTIN-8 code of the product, or the product to which the offer refers. This code is also known as EAN/UCC-8 or 8-digit EAN. See [GS1 GTIN Summary](http://www.gs1.org/barcodes/technical/idkeys/gtin) for more details.	gtin8	Product,Demand,Offer	Text	gtin8
https://schema.org.ai/pronouns	schema.org.ai	Property	pronouns	pronouns	A short string listing or describing pronouns for a person. Typically the person concerned is the best authority as pronouns are a critical part of personal identity and expression. Publishers and consumers of this information are reminded to treat this data responsibly, take country-specific laws related to gender expression into account, and be wary of out-of-date data and drawing unwarranted inferences about the person being described.  In English, formulations such as "they/them", "she/her", and "he/him" are commonly used online and can also be used here. We do not intend to enumerate all possible micro-syntaxes in all languages. More structured and well-defined external values for pronouns can be referenced using the [[StructuredValue]] or [[DefinedTerm]] values. 	pronouns	Person	Text,StructuredValue,DefinedTerm	pronouns
https://schema.org.ai/inDefinedTermSet	schema.org.ai	Property	inDefinedTermSet	inDefinedTermSet	A [[DefinedTermSet]] that contains this term.	inDefinedTermSet	DefinedTerm	URL,DefinedTermSet	inDefinedTermSet
https://schema.org.ai/replyToUrl	schema.org.ai	Property	replyToUrl	replyToUrl	The URL at which a reply may be posted to the specified UserComment.	replyToUrl	UserComments	URL	replyToUrl
https://schema.org.ai/hasMolecularFunction	schema.org.ai	Property	hasMolecularFunction	hasMolecularFunction	Molecular function performed by this BioChemEntity; please use PropertyValue if you want to include any evidence.	hasMolecularFunction	BioChemEntity	PropertyValue,URL,DefinedTerm	hasMolecularFunction
https://schema.org.ai/faxNumber	schema.org.ai	Property	faxNumber	faxNumber	The fax number.	faxNumber	Person,Place,Organization,ContactPoint	Text	faxNumber
https://schema.org.ai/expectedArrivalUntil	schema.org.ai	Property	expectedArrivalUntil	expectedArrivalUntil	The latest date the package may arrive.	expectedArrivalUntil	ParcelDelivery	Date,DateTime	expectedArrivalUntil
https://schema.org.ai/partOfTVSeries	schema.org.ai	Property	partOfTVSeries	partOfTVSeries	The TV series to which this episode or season belongs.	partOfTVSeries	TVEpisode,TVSeason,TVClip	TVSeries	partOfTVSeries
https://schema.org.ai/valueName	schema.org.ai	Property	valueName	valueName	Indicates the name of the PropertyValueSpecification to be used in URL templates and form encoding in a manner analogous to HTML's input@name.	valueName	PropertyValueSpecification	Text	valueName
https://schema.org.ai/modelDate	schema.org.ai	Property	modelDate	modelDate	The release date of a vehicle model (often used to differentiate versions of the same make and model).	modelDate	Vehicle	Date	modelDate
https://schema.org.ai/size	schema.org.ai	Property	size	size	A standardized size of a product or creative work, specified either through a simple textual string (for example 'XL', '32Wx34L'), a  QuantitativeValue with a unitCode, or a comprehensive and structured [[SizeSpecification]]; in other cases, the [[width]], [[height]], [[depth]] and [[weight]] properties may be more applicable. 	size	Product,CreativeWork	DefinedTerm,Text,SizeSpecification,QuantitativeValue	size
https://schema.org.ai/duns	schema.org.ai	Property	duns	duns	The Dun & Bradstreet DUNS number for identifying an organization or business person.	duns	Organization,Person	Text	duns
https://schema.org.ai/incentives	schema.org.ai	Property	incentives	incentives	Description of bonus and commission compensation aspects of the job.	incentives	JobPosting	Text	incentives
https://schema.org.ai/maximumIntake	schema.org.ai	Property	maximumIntake	maximumIntake	Recommended intake of this supplement for a given population as defined by a specific recommending authority.	maximumIntake	DrugStrength,DietarySupplement,Drug,Substance	MaximumDoseSchedule	maximumIntake
