ns	from	to	predicate	reverse	category	dataValue	date
onet.org.ai	https://onet.org.ai/Occupation/29-205100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.21	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	24.53	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	9.97	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	3.15	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205200	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.74	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	38.71	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	8.61	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205200	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.31	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-205300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2023
onet.org.ai	https://onet.org.ai/Occupation/29-205300	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.33	08/2023
onet.org.ai	https://onet.org.ai/Occupation/29-205300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	41.41	08/2023
onet.org.ai	https://onet.org.ai/Occupation/29-205300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	1.39	08/2023
onet.org.ai	https://onet.org.ai/Occupation/29-205300	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2023
onet.org.ai	https://onet.org.ai/Occupation/29-205300	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.08	08/2023
onet.org.ai	https://onet.org.ai/Occupation/29-205500	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2013
onet.org.ai	https://onet.org.ai/Occupation/29-205500	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	17.76	07/2013
onet.org.ai	https://onet.org.ai/Occupation/29-205500	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	13.09	07/2013
onet.org.ai	https://onet.org.ai/Occupation/29-205500	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	5.24	07/2013
onet.org.ai	https://onet.org.ai/Occupation/29-205600	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205600	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.98	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205600	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	20.24	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205600	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	19.05	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205600	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.09	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205600	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.84	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205700	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205700	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.68	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205700	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	27.27	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205700	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	31.82	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205700	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.55	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-205700	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.73	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-206100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-206100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.17	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-206100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	22.64	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-206100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	14.71	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-206100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-206100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	3.02	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-208100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-208100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.67	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-208100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	37.50	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-208100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	8.33	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-208100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	8.33	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-208100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	3.50	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-209100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/29-209100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.76	08/2024
onet.org.ai	https://onet.org.ai/Occupation/29-209100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	4.76	08/2024
onet.org.ai	https://onet.org.ai/Occupation/29-209100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.00	08/2024
onet.org.ai	https://onet.org.ai/Occupation/29-209100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.76	08/2024
onet.org.ai	https://onet.org.ai/Occupation/29-209100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	4.33	08/2024
onet.org.ai	https://onet.org.ai/Occupation/29-209200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209200	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.98	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	33.42	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	9.25	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209200	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	4.50	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209901	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-209901	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.58	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-209901	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	9.68	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-209901	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	6.45	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-209901	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-209901	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	3.55	08/2022
onet.org.ai	https://onet.org.ai/Occupation/29-209905	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209905	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.20	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209905	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	5.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209905	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	20.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209905	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	15.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209905	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.75	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209908	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209908	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.58	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209908	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	14.75	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209908	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	3.15	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209908	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	26.35	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-209908	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	1.75	08/2020
onet.org.ai	https://onet.org.ai/Occupation/29-909100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.48	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	16.56	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	30.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	44.59	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	3.46	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2014
onet.org.ai	https://onet.org.ai/Occupation/29-909200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	60.87	07/2014
onet.org.ai	https://onet.org.ai/Occupation/29-909200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	52.17	07/2014
onet.org.ai	https://onet.org.ai/Occupation/29-909200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	17.39	07/2014
onet.org.ai	https://onet.org.ai/Occupation/29-909300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	07/2015
onet.org.ai	https://onet.org.ai/Occupation/29-909300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	3.00	07/2015
onet.org.ai	https://onet.org.ai/Occupation/29-909300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	6.98	07/2015
onet.org.ai	https://onet.org.ai/Occupation/29-909300	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.79	07/2015
onet.org.ai	https://onet.org.ai/Occupation/29-909901	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909901	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	4.91	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909901	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	9.24	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909901	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	3.46	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909901	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	0.00	08/2021
onet.org.ai	https://onet.org.ai/Occupation/29-909901	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	4.60	08/2021
onet.org.ai	https://onet.org.ai/Occupation/31-112100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.62	07/2014
onet.org.ai	https://onet.org.ai/Occupation/31-112100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	31.24	07/2014
onet.org.ai	https://onet.org.ai/Occupation/31-112100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	29.56	07/2014
onet.org.ai	https://onet.org.ai/Occupation/31-112100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	27.74	07/2014
onet.org.ai	https://onet.org.ai/Occupation/31-112200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	17.53	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-112200	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.78	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-112200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	4.95	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-112200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	9.19	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-112200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	21.91	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-112200	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	3.29	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-113100	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	2.67	08/2020
onet.org.ai	https://onet.org.ai/Occupation/31-113100	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	3.76	08/2020
onet.org.ai	https://onet.org.ai/Occupation/31-113100	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	26.73	08/2020
onet.org.ai	https://onet.org.ai/Occupation/31-113100	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	0.00	08/2020
onet.org.ai	https://onet.org.ai/Occupation/31-113100	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	5.97	08/2020
onet.org.ai	https://onet.org.ai/Occupation/31-113100	https://onet.org.ai/Education/3A4a	requiresEducation	educationForOccupation	n/a	2.74	08/2020
onet.org.ai	https://onet.org.ai/Occupation/31-113200	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	6.55	07/2016
onet.org.ai	https://onet.org.ai/Occupation/31-113200	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	58.03	07/2016
onet.org.ai	https://onet.org.ai/Occupation/31-113200	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	26.25	07/2016
onet.org.ai	https://onet.org.ai/Occupation/31-113200	https://onet.org.ai/Education/3A3	requiresEducation	educationForOccupation	1	4.19	07/2016
onet.org.ai	https://onet.org.ai/Occupation/31-113300	https://onet.org.ai/Education/2D1	requiresEducation	educationForOccupation	1	0.00	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-113300	https://onet.org.ai/Education/2D4a	requiresEducation	educationForOccupation	n/a	2.61	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-113300	https://onet.org.ai/Education/3A1	requiresEducation	educationForOccupation	1	21.97	08/2023
onet.org.ai	https://onet.org.ai/Occupation/31-113300	https://onet.org.ai/Education/3A2	requiresEducation	educationForOccupation	1	6.94	08/2023
