id	code	name	description	parent
RentalOfCommercialSpace	7642131	Rental of commercial space	Rental or leasing of buildings or other space for commercial use.	764213
RentalOfIndustrialSpace	7642141	Rental of industrial space	Rental or leasing of buildings or other space for use in manufacturing, research, storage, distribution and similar industrial activities.	764214
RentalOfSpaceInMiniWarehousesAndSelfStorageUnits	7642151	Rental of space in mini-warehouses and self-storage units	Rental of storage space which can be accessed directly by the renter.	764215
RentalOfSpaceForMeetingsConventionsAndSimilarShortTermBusinessUse	7642161	Rental of space for meetings, conventions, and similar short-term business use	Rental of space for meetings, conventions, and similar short-term business use.	764216
RentalOfSpaceForWeddingsBanquetsPartiesAndSimilarShortTermSocialUse	7642162	Rental of space for weddings, banquets, parties, and similar short-term social use	Rental of space for weddings, banquets, parties, and similar short-term social use.	764216
RentalOfTheatresAuditoriumsStadiumsArenasAndSimilarFacilities	7642163	Rental of theatres, auditoriums, stadiums, arenas, and similar facilities	Rental or leasing of space in theatres, auditoriums, stadiums, arenas, and similar facilities for use in presenting live entertainment or sporting events.	764216
HostingOfCoinOperatedOrCardOperatingMachines	7642164	Hosting of coin-operated or card-operating machines	Providing a location for the placement of coin-operated or card-operating machines, for a fee or commission paid by the owners or lessors of the machines. Payment may be made using coins, bills, tokens, cards or other means.	764216
RentalOfOtherNonResidentialSpaceN.e.c.	7642165	Rental of other non-residential space, n.e.c.	Rental or leasing of buildings or other space for non-residential use, n.e.c.	764216
BrokerageServicesForTheSaleAndRentalOfResidentialRealEstate	7643211	Brokerage services for the sale and rental of residential real estate	Assisting buyers and sellers of individual residential dwellings and associated land, and owners in renting residential buildings or units and associated land, acting in an agency capacity, for a fee or commission.	764321
BrokerageServicesForTheSaleAndRentalOfNonResidentialRealEstate	7643221	Brokerage services for the sale and rental of non-residential real estate	Assisting buyers and sellers of non-residential buildings or other non-residential facilities and associated land, and owners in renting non-residential buildings or other non-residential facilities and associated land, acting in an agency capacity, for a fee or commission.	764322
BrokerageServicesForTheSaleAndRentalOfVacantLand	7643231	Brokerage services for the sale and rental of vacant land	Brokerage services for the sale and rental of vacant land.	764323
RealEstateConsultingServices	7643241	Real estate consulting services	Providing advice and guidance to clients regarding real estate, including advice on accountancy, financing and similar matters. These real estate consulting services are provided to clients independently of general accountancy, financial and similar services.	764324
PropertyManagementServices	7643251	Property management services	Management of real estate properties on behalf of property owners.	764325
UrbanRealEstateAppraisalServices	7643261	Urban real estate appraisal services	Providing assessments of the value of real estate in urban areas, in order to assist clients in buying, selling, or financing the purchase of real estate, or in dealing with tax matters.	764326
